,id,symbol,type,opened,closed,avgCost,avgClosePrice,closingPnl,maxOpenInterest,closedVolume,isolated,side,status,updateTime
29,29688852,DOGEUSDT,UM,1712998469110,1712999133953,0.169605,0.17064,0.621,600.0,600.0,Cross,Long,All Closed,1712999134157
30,29433222,DOGEUSDT,UM,1712942508053,1712943609064,0.18379873,0.1854646,26.98709996,16200.0,16200.0,Cross,Long,All Closed,1712943986186
31,29393610,ATOMUSDT,UM,1712932653518,1713921844081,8.99940647,8.86430708,-108.75503034,550.0,805.0,Cross,Long,All Closed,1713933849446
32,29381243,ATOMUSDT,UM,1712929464683,1712930682983,10.605,10.662,0.285,5.0,5.0,Cross,Long,All Closed,1712930683141
33,29349620,DOGEUSDT,UM,1712924183426,1712939753206,0.19350375,0.19452,3.6585,3600.0,3600.0,Cross,Long,All Closed,1712939753415
34,29348302,LINKUSDT,UM,1712923571269,1713054309039,15.35525962,12.9844447,-1232.8237599,520.0,520.0,Cross,Long,All Closed,1713054309197
35,29338020,ETCUSDT,UM,1712917969110,1712918352782,33.362,33.528,0.332,2.0,2.0,Cross,Long,All Closed,1712918352927
36,29332131,DOGEUSDT,UM,1712915086277,1712923429831,0.19960333,0.19858,0.92099999,900.0,900.0,Cross,Short,All Closed,1712923430005
37,29323999,DOGEUSDT,UM,1712911221236,1712914854079,0.1993,0.19828,0.918,900.0,900.0,Cross,Short,All Closed,1712914854206
38,29320790,DOGEUSDT,UM,1712909965114,1712910807886,0.19832,0.19728,0.312,300.0,300.0,Cross,Short,All Closed,1712910808030
39,29317740,DOGEUSDT,UM,1712908845097,1712909369458,0.19833,0.19728,0.315,300.0,300.0,Cross,Short,All Closed,1712909369560
40,29316028,DOGEUSDT,UM,1712907911486,1712908192840,0.19799,0.19698,0.303,300.0,300.0,Cross,Short,All Closed,1712908193053
41,29311600,DOGEUSDT,UM,1712906358638,1712907552125,0.19837,0.19738,0.297,300.0,300.0,Cross,Short,All Closed,1712907552269
42,29306334,DOGEUSDT,UM,1712903533270,1712906084496,0.19967193,0.19858,0.65515999,600.0,600.0,Cross,Short,All Closed,1712906084817
43,29269599,DOGEUSDT,UM,1712887970613,1712902697071,0.19859333,0.19758,1.36799999,1350.0,1350.0,Cross,Short,All Closed,1712902697210
44,29263066,DOGEUSDT,UM,1712884991561,1712887568846,0.19488,0.19592,0.312,300.0,300.0,Cross,Long,All Closed,1712887569042
45,29260912,DOGEUSDT,UM,1712884283300,1712884562962,0.19488,0.19592,0.312,300.0,300.0,Cross,Long,All Closed,1712884563094
46,29259974,DOGEUSDT,UM,1712884017460,1712884205650,0.1966,0.19558,0.306,300.0,300.0,Cross,Short,All Closed,1712884205751
47,29252884,DOGEUSDT,UM,1712881893168,1712883017152,0.19488,0.19592,0.312,300.0,300.0,Cross,Long,All Closed,1712883017376
48,29245110,DOGEUSDT,UM,1712878644073,1712879704321,0.19361,0.19428,0.201,300.0,300.0,Cross,Long,All Closed,1712879704531
49,29183577,DOGEUSDT,UM,1712851867385,1712855070046,0.19221667,0.19318,1.30049999,1350.0,1350.0,Cross,Long,All Closed,1712855070665
50,29119263,ATOMUSDT,UM,1712835440388,1712838886330,10.707,10.762,0.55,10.0,10.0,Cross,Long,All Closed,1712838887232
51,29104283,DOGEUSDT,UM,1712829300855,1712851767036,0.19298862,0.19407485,7.36137996,6300.0,6777.0,Cross,Long,All Closed,1712851767237
52,29097374,DOGEUSDT,UM,1712826820815,1712828309215,0.20061,0.19961,0.3,300.0,300.0,Cross,Short,All Closed,1712828310104
53,29090456,DOGEUSDT,UM,1712824826578,1712825582828,0.20279,0.20178,0.303,300.0,300.0,Cross,Short,All Closed,1712825583628
54,29087185,DOGEUSDT,UM,1712823488717,1712824223952,0.20231,0.20128,0.309,300.0,300.0,Cross,Short,All Closed,1712824224519
55,29083635,DOGEUSDT,UM,1712822016687,1712822693931,0.20149,0.20048,0.303,300.0,300.0,Cross,Short,All Closed,1712822694593
56,29078655,DOGEUSDT,UM,1712820275244,1712821190808,0.20076,0.19976,0.6,600.0,600.0,Cross,Short,All Closed,1712821191032
57,29066724,DOGEUSDT,UM,1712816345034,1712819120083,0.19688,0.19788,0.3,300.0,300.0,Cross,Long,All Closed,1712819120255
58,29048593,DOGEUSDT,UM,1712808059157,1712815576813,0.19627,0.19732,0.63,600.0,600.0,Cross,Long,All Closed,1712815577035
59,29043365,DOGEUSDT,UM,1712805889088,1712807209077,0.19834,0.19733,0.303,300.0,300.0,Cross,Short,All Closed,1712807209360
60,29036570,DOGEUSDT,UM,1712803673815,1712803852628,0.19863,0.19758,0.21,200.0,200.0,Cross,Short,All Closed,1712803852785
61,29033300,DOGEUSDT,UM,1712802846648,1712803156264,0.19635,0.19742,0.642,600.0,600.0,Cross,Long,All Closed,1712803156993
62,29013623,UNIUSDT,UM,1712796530997,1712796996925,9.688,9.643,0.225,5.0,5.0,Cross,Short,All Closed,1712796997371
63,29008511,UNIUSDT,UM,1712794916367,1712795055332,9.666,9.722,0.336,6.0,6.0,Cross,Long,All Closed,1712795056100
64,29003603,DOGEUSDT,UM,1712793740766,1712794034384,0.19854,0.19754,0.3,300.0,300.0,Cross,Short,All Closed,1712794034577
65,28884509,DOGEUSDT,UM,1712759228513,1712759343138,0.19081,0.18988,0.186,200.0,200.0,Cross,Short,All Closed,1712759343274
66,28825199,DOGEUSDT,UM,1712751638094,1712757335346,0.1833064,0.18478,7.36799994,4500.0,5000.0,Cross,Long,All Closed,1712757335540
67,28810365,DOGEUSDT,UM,1712746629245,1712748715299,0.18788,0.18882,0.282,300.0,300.0,Cross,Long,All Closed,1712748715988
68,28791623,DOGEUSDT,UM,1712741773299,1712746459155,0.18748,0.18842,0.846,900.0,900.0,Cross,Long,All Closed,1712746467589
69,28779296,DOGEUSDT,UM,1712737004911,1712741025144,0.1887,0.18972,0.306,300.0,300.0,Cross,Long,All Closed,1712741025352
70,28738495,DOGEUSDT,UM,1712723645631,1712724982931,0.18788,0.18882,0.282,300.0,300.0,Cross,Long,All Closed,1712724984538
71,28719856,DOGEUSDT,UM,1712719285085,1712720108056,0.18665,0.18762,0.291,300.0,300.0,Cross,Long,All Closed,1712720108185
72,28714641,DOGEUSDT,UM,1712718362951,1712719096657,0.18631,0.18732,0.303,300.0,300.0,Cross,Long,All Closed,1712719096786
73,28703492,DOGEUSDT,UM,1712717053996,1712718258013,0.18594,0.18692,0.882,900.0,900.0,Cross,Long,All Closed,1712718258236
74,28664506,DOGEUSDT,UM,1712708162628,1712714294086,0.18859167,0.1896325,1.87349998,1800.0,1800.0,Cross,Long,All Closed,1712714294297
75,28577155,ATOMUSDT,UM,1712675294204,1712677546605,10.8015,10.862,0.605,10.0,10.0,Cross,Long,All Closed,1712677546721
76,28560667,ATOMUSDT,UM,1712673458237,1712674371610,10.8305,10.892,0.615,10.0,10.0,Cross,Long,All Closed,1712674372073
77,28526946,ADAUSDT,UM,1712666391615,1712668162226,0.62225,0.6188,0.69,200.0,200.0,Cross,Short,All Closed,1712668162420
78,28485056,DOGEUSDT,UM,1712661487685,1712707968882,0.190541,0.19172,5.3055,4500.0,4500.0,Cross,Long,All Closed,1712707969038
79,28462358,DOGEUSDT,UM,1712653818103,1712660045327,0.19577,0.19682,0.63,600.0,600.0,Cross,Long,All Closed,1712665870874
80,28421672,ATOMUSDT,UM,1712646980473,1712652839446,10.98522222,11.042,1.2775,22.5,22.5,Cross,Long,All Closed,1712666140422
81,28418094,ATOMUSDT,UM,1712645822111,1712646263760,11.092,11.148,0.28,5.0,5.0,Cross,Long,All Closed,1712665992366
82,28415042,ATOMUSDT,UM,1712645059550,1712645485743,11.098,11.155,0.285,5.0,5.0,Cross,Long,All Closed,1712665966675
83,28411478,DOGEUSDT,UM,1712644727099,1712652924034,0.19620933,0.19722,2.27399999,2250.0,2250.0,Cross,Long,All Closed,1712665769351
84,28402604,DOGEUSDT,UM,1712641412941,1712641678601,0.19928,0.20028,0.3,300.0,300.0,Cross,Long,All Closed,1712665540412
85,28385000,ATOMUSDT,UM,1712634445110,1712639951417,11.166,11.222,0.28,5.0,5.0,Cross,Long,All Closed,1712665847799
86,28380826,DOGEUSDT,UM,1712633040814,1712640484964,0.19928,0.20028,0.9,900.0,900.0,Cross,Long,All Closed,1712665523645
87,28359325,DOGEUSDT,UM,1712624792209,1712625837648,0.199,0.2,0.3,300.0,300.0,Cross,Long,All Closed,1712665265707
88,28355588,DOGEUSDT,UM,1712623833481,1712624082315,0.1994,0.20042,0.306,300.0,300.0,Cross,Long,All Closed,1712665198830
89,28350714,ATOMUSDT,UM,1712622485057,1712629583787,11.2135,11.272,0.585,10.0,10.0,Cross,Long,All Closed,1712665432446
90,28349322,DOGEUSDT,UM,1712622175684,1712622460124,0.20177,0.20076,0.303,300.0,300.0,Cross,Short,All Closed,1712665086260
91,28274960,DOGEUSDT,UM,1712588728134,1712589549064,0.20402,0.20288,0.342,300.0,300.0,Cross,Short,All Closed,1712589549250
92,28271136,DOGEUSDT,UM,1712587648678,1712587965528,0.20131,0.20232,0.303,300.0,300.0,Cross,Long,All Closed,1712587965718
93,28257322,DOGEUSDT,UM,1712584009918,1712584699648,0.20453,0.20348,0.315,300.0,300.0,Cross,Short,All Closed,1712584699852
94,28121144,DOGEUSDT,UM,1712551736608,1712583599584,0.20395208,0.20288,3.8595,3600.0,3600.0,Cross,Short,All Closed,1712583600616
95,28112364,DOGEUSDT,UM,1712547380080,1712550802071,0.19834333,0.19728,0.95699999,900.0,900.0,Cross,Short,All Closed,1712550802255
96,28105696,DOGEUSDT,UM,1712545231562,1712545846396,0.19712,0.19608,0.312,300.0,300.0,Cross,Short,All Closed,1712545854568
97,28104490,XRPUSDT,UM,1712544716621,1712547439802,0.5897,0.5915,0.18,100.0,100.0,Cross,Long,All Closed,1712547439945
98,28082083,DOGEUSDT,UM,1712536126471,1712542049057,0.19835692,0.19736,0.89722999,900.0,900.0,Cross,Short,All Closed,1712542049605
99,28070158,DOGEUSDT,UM,1712531393527,1712534581909,0.199,0.19808,0.828,900.0,900.0,Cross,Short,All Closed,1712534582232
100,28065482,DOGEUSDT,UM,1712528415295,1712529226941,0.1983,0.19718,0.336,300.0,300.0,Cross,Short,All Closed,1712529227117
101,27960902,ETCUSDT,UM,1712483058735,1712488599139,34.007,33.888,0.238,2.0,2.0,Cross,Short,All Closed,1712488599294
102,27910000,ETCUSDT,UM,1712453046700,1712467680331,34.37758333,34.248,1.55499996,12.0,12.0,Cross,Short,All Closed,1712467680506
103,27899096,DOGEUSDT,UM,1712449591569,1712527401950,0.19612743,0.1953756,15.76953987,12600.0,20975.0,Cross,Short,All Closed,1712527406791
104,27898202,DOGEUSDT,UM,1712449223747,1712449490813,0.18738,0.18638,0.3,300.0,300.0,Cross,Short,All Closed,1712449491155
105,27894066,ETCUSDT,UM,1712447429642,1712449356444,33.641,33.489,0.304,2.0,2.0,Cross,Short,All Closed,1712449357068
106,27887439,DOGEUSDT,UM,1712445003433,1712446069022,0.18773,0.18666,0.321,300.0,300.0,Cross,Short,All Closed,1712446069165
107,27814929,DOGEUSDT,UM,1712407645541,1712414334146,0.18111253,0.18212,0.60447999,600.0,600.0,Cross,Long,All Closed,1712414334421
108,27811463,DOGEUSDT,UM,1712405969417,1712407389315,0.1825,0.18158,0.276,300.0,300.0,Cross,Short,All Closed,1712407389663
109,27804155,DOGEUSDT,UM,1712402438987,1712404512097,0.18386,0.18288,0.588,600.0,600.0,Cross,Short,All Closed,1712404512254
110,27801975,DOGEUSDT,UM,1712401410621,1712401925057,0.18362,0.18268,0.282,300.0,300.0,Cross,Short,All Closed,1712401925266
111,27797547,DOGEUSDT,UM,1712399497903,1712400940185,0.18253,0.18322,0.207,300.0,300.0,Cross,Long,All Closed,1712400940309
112,27792535,PENDLEUSDT,UM,1712396938245,1712398742945,7.2043,7.1638,0.972,24.0,24.0,Cross,Short,All Closed,1712398743743
113,27725471,DOGEUSDT,UM,1712369890113,1712399481213,0.18331269,0.18242313,10.22999997,10000.0,11500.0,Cross,Short,All Closed,1712399481774
114,27631150,DOGEUSDT,UM,1712325713959,1712326286277,0.17388,0.17482,0.282,300.0,300.0,Cross,Long,All Closed,1712326286654
115,27619118,DOGEUSDT,UM,1712322679204,1712322818203,0.16988,0.17088,0.3,300.0,300.0,Cross,Long,All Closed,1712322818386
116,27606755,XRPUSDT,UM,1712320285045,1712321186960,0.5718,0.5752,0.34,100.0,100.0,Cross,Long,All Closed,1712321188485
117,27606184,DOGEUSDT,UM,1712320222612,1712321041274,0.16937,0.17032,0.57,600.0,600.0,Cross,Long,All Closed,1712321041424
118,27603100,DOGEUSDT,UM,1712319629954,1712319940548,0.16988,0.17073,0.255,300.0,300.0,Cross,Long,All Closed,1712319940822
119,27601694,DOGEUSDT,UM,1712319214992,1712319442336,0.16988,0.17073,0.255,300.0,300.0,Cross,Long,All Closed,1712319443121
120,27595856,XRPUSDT,UM,1712318576070,1712319495033,0.5718,0.5752,0.34,100.0,100.0,Cross,Long,All Closed,1712319495168
121,27593340,LINKUSDT,UM,1712318236387,1712319069796,16.937,17.022,0.51,6.0,6.0,Cross,Long,All Closed,1712319069964
122,27591876,DOGEUSDT,UM,1712317853507,1712319138714,0.16886333,0.17022,1.221,900.0,900.0,Cross,Long,All Closed,1712319138808
123,27589345,ETCUSDT,UM,1712316837415,1712317295441,32.136,32.297,0.2576,1.6,1.6,Cross,Long,All Closed,1712317295588
124,27578818,DOGEUSDT,UM,1712312706096,1712313443220,0.170365,0.17132,0.573,600.0,600.0,Cross,Long,All Closed,1712313443364
125,27570710,XRPUSDT,UM,1712309153872,1712315426047,0.5758,0.5792,0.34,100.0,100.0,Cross,Long,All Closed,1712315426222
126,27564775,DOGEUSDT,UM,1712308062917,1712311252223,0.17115556,0.17212,1.302,1350.0,1350.0,Cross,Long,All Closed,1712311252393
127,27563952,ETCUSDT,UM,1712307785037,1712308040472,33.752,33.578,0.2784,1.6,1.6,Cross,Short,All Closed,1712308040612
128,27549472,ETCUSDT,UM,1712301849793,1712307128467,33.71388889,33.538,1.2664,7.2,7.2,Cross,Short,All Closed,1712307130455
129,27522839,LINKUSDT,UM,1712293914577,1712296536387,17.236,17.332,0.576,6.0,6.0,Cross,Long,All Closed,1712296536500
130,27513353,DOGEUSDT,UM,1712290931216,1712304634836,0.17347417,0.17453667,1.91249999,1800.0,1800.0,Cross,Long,All Closed,1712304635003
131,27497821,XRPUSDT,UM,1712285224054,1712285557195,0.5797,0.5826,0.29,100.0,100.0,Cross,Long,All Closed,1712285557324
132,27490280,LINKUSDT,UM,1712284065567,1712286523210,17.335,17.422,0.522,6.0,6.0,Cross,Long,All Closed,1712286523366
133,27485713,DOGEUSDT,UM,1712283013989,1712286854403,0.17527857,0.17642,2.397,2100.0,2100.0,Cross,Long,All Closed,1712286854545
134,27361684,DOGEUSDT,UM,1712242160413,1712242555622,0.18474,0.18378,0.192,200.0,200.0,Cross,Short,All Closed,1712242555744
135,27356697,DOGEUSDT,UM,1712240410232,1712240673760,0.18435,0.18338,0.194,200.0,200.0,Cross,Short,All Closed,1712240673909
136,27347170,DOGEUSDT,UM,1712238015590,1712239080792,0.18463,0.18358,0.21,200.0,200.0,Cross,Short,All Closed,1712239080967
137,27307582,DOGEUSDT,UM,1712227625128,1712237544818,0.18650667,0.18525334,4.51199992,3600.0,3600.0,Cross,Short,All Closed,1712237547569
138,27304646,DOGEUSDT,UM,1712226153583,1712226784060,0.18212,0.18118,0.282,300.0,300.0,Cross,Short,All Closed,1712226784250
139,27298630,DOGEUSDT,UM,1712223547123,1712225156659,0.18185,0.18088,0.291,300.0,300.0,Cross,Short,All Closed,1712225156859
140,27290010,LTCUSDT,UM,1712219888158,1712220470169,103.66,103.14,0.312,0.6,0.6,Cross,Short,All Closed,1712220470321
141,27285334,DOGEUSDT,UM,1712218326084,1712221864843,0.1812,0.18028,0.552,600.0,600.0,Cross,Short,All Closed,1712221864931
142,27278486,ETCUSDT,UM,1712216132499,1712261372953,32.73662816,32.63744408,7.29002991,66.0,73.5,Cross,Short,All Closed,1712261444260
143,27274714,DOGEUSDT,UM,1712214865378,1712216771495,0.18034,0.17938,0.576,600.0,600.0,Cross,Short,All Closed,1712216771684
144,27258734,DOGEUSDT,UM,1712208440829,1712210128102,0.17488,0.17575,0.261,300.0,300.0,Cross,Long,All Closed,1712210129298
145,27245062,ADAUSDT,UM,1712204321704,1712205603061,0.5623,0.5652,0.29,100.0,100.0,Cross,Long,All Closed,1712205603244
146,27243290,MATICUSDT,UM,1712204015298,1712205633282,0.8776,0.8822,0.23,50.0,50.0,Cross,Long,All Closed,1712205633476
147,27234020,DOGEUSDT,UM,1712200319340,1712205607193,0.17336,0.17452,0.696,600.0,600.0,Cross,Long,All Closed,1712205607340
148,27221931,DOGEUSDT,UM,1712197217735,1712198941439,0.17481333,0.17572,0.816,900.0,900.0,Cross,Long,All Closed,1712198941595
149,27069708,DOGEUSDT,UM,1712145173272,1712152942371,0.18032333,0.18122,2.421,2700.0,2700.0,Cross,Long,All Closed,1712152945772
150,27069036,DOGEUSDT,UM,1712144935145,1712145098773,0.18307,0.18402,0.285,300.0,300.0,Cross,Long,All Closed,1712145098960
151,27055840,DOGEUSDT,UM,1712140147264,1712144408223,0.18290889,0.18382,1.22999999,1350.0,1350.0,Cross,Long,All Closed,1712144408440
152,27032342,DOGEUSDT,UM,1712131634226,1712132258553,0.1834,0.18452,0.336,300.0,300.0,Cross,Long,All Closed,1712132258666
153,27006520,DOGEUSDT,UM,1712123339184,1712124215853,0.18388,0.18482,0.282,300.0,300.0,Cross,Long,All Closed,1712124215996
154,26993928,DOGEUSDT,UM,1712118377784,1712120898783,0.18663,0.18558,0.21,200.0,200.0,Cross,Short,All Closed,1712120899311
155,26988150,DOGEUSDT,UM,1712116478807,1712117713993,0.18608,0.18488,0.24,200.0,200.0,Cross,Short,All Closed,1712117719676
156,26983662,DOGEUSDT,UM,1712114985660,1712115321530,0.18448,0.18552,0.208,200.0,200.0,Cross,Long,All Closed,1712115321694
157,26981884,DOGEUSDT,UM,1712114347110,1712114923978,0.18619,0.18488,0.262,200.0,200.0,Cross,Short,All Closed,1712114924183
158,26979966,DOGEUSDT,UM,1712113892611,1712114144915,0.18462,0.18562,0.2,200.0,200.0,Cross,Long,All Closed,1712114145093
159,26969661,DOGEUSDT,UM,1712110045652,1712110322736,0.18676,0.18538,0.276,200.0,200.0,Cross,Short,All Closed,1712110322999
160,26920217,ETCUSDT,UM,1712103717905,1712105232905,29.41616667,29.54975,1.60299997,12.0,12.0,Cross,Long,All Closed,1712105233042
161,26918556,DOGEUSDT,UM,1712103432542,1712106966062,0.1760829,0.17738667,11.73392993,8500.0,9000.0,Cross,Long,All Closed,1712106978649
162,26803347,DOGEUSDT,UM,1712064135874,1712065150068,0.18207,0.18312,0.63,600.0,600.0,Cross,Long,All Closed,1712065150727
163,26780444,DOGEUSDT,UM,1712058336685,1712059161554,0.18319,0.18407,0.176,200.0,200.0,Cross,Long,All Closed,1712059161783
164,26769999,ATOMUSDT,UM,1712056369933,1712058068293,10.885,10.942,0.456,8.0,8.0,Cross,Long,All Closed,1712058068565
165,26767387,DOGEUSDT,UM,1712055783830,1712058236080,0.18205,0.18312,1.4445,1350.0,1350.0,Cross,Long,All Closed,1712058236186
166,26759943,DOGEUSDT,UM,1712054351328,1712055691331,0.18333,0.18487,0.924,600.0,600.0,Cross,Long,All Closed,1712055691510
167,26754787,DOGEUSDT,UM,1712052715243,1712053108205,0.18333,0.184715,0.831,600.0,600.0,Cross,Long,All Closed,1712053108280
168,26753080,DOGEUSDT,UM,1712052314136,1712052613137,0.18388,0.18482,0.282,300.0,300.0,Cross,Long,All Closed,1712052614091
169,26752315,XRPUSDT,UM,1712052144439,1712053090048,0.5872,0.5896,0.24,100.0,100.0,Cross,Long,All Closed,1712053091083
170,26749027,DOGEUSDT,UM,1712051046648,1712051237640,0.18388,0.18509,0.363,300.0,300.0,Cross,Long,All Closed,1712051237822
171,26747395,DOGEUSDT,UM,1712050520202,1712050893734,0.18388,0.18482,0.282,300.0,300.0,Cross,Long,All Closed,1712050894557
172,26727170,DOGEUSDT,UM,1712047915948,1712049264176,0.18257722,0.18352,1.697,1800.0,1800.0,Cross,Long,All Closed,1712049264351
173,26723785,ATOMUSDT,UM,1712047372707,1712049671178,11.02533333,11.082,0.68,12.0,12.0,Cross,Long,All Closed,1712049671299
174,26723763,ETCUSDT,UM,1712047365530,1712049349474,30.26266667,30.414,0.90799999,6.0,6.0,Cross,Long,All Closed,1712049350175
175,26723728,DOGEUSDT,UM,1712047354569,1712047580028,0.18531,0.18632,0.303,300.0,300.0,Cross,Long,All Closed,1712047580145
176,26717218,DOGEUSDT,UM,1712045636169,1712046474156,0.18623,0.18722,0.594,600.0,600.0,Cross,Long,All Closed,1712046474296
177,26715515,DOGEUSDT,UM,1712045134033,1712045228896,0.18656,0.18752,0.288,300.0,300.0,Cross,Long,All Closed,1712045229031
178,26712359,DOGEUSDT,UM,1712044274353,1712044906152,0.18678,0.18772,0.188,200.0,200.0,Cross,Long,All Closed,1712044907221
179,26674341,DOGEUSDT,UM,1712033454698,1712037223392,0.1866865,0.18782,2.267,2000.0,2000.0,Cross,Long,All Closed,1712037223542
180,26665118,DOGEUSDT,UM,1712031015975,1712031869819,0.18756,0.18912,0.936,600.0,600.0,Cross,Long,All Closed,1712031870017
181,26651542,DOGEUSDT,UM,1712027669541,1712030513371,0.18748188,0.18924697,5.69241997,2400.0,3225.0,Cross,Long,All Closed,1712030513476
182,26610183,DOGEUSDT,UM,1712025341352,1712025973626,0.19073089,0.19184323,11.34592996,9000.0,10200.0,Cross,Long,All Closed,1712026800781
183,26606800,DOGEUSDT,UM,1712025005502,1712025180068,0.19917,0.20018,0.202,200.0,200.0,Cross,Long,All Closed,1712025180197
184,26602416,ETCUSDT,UM,1712024678019,1712038819108,30.848863,30.97159376,8.25977993,48.0,67.3,Cross,Long,All Closed,1712038819245
185,26599284,ATOMUSDT,UM,1712023911695,1712040211570,11.19807692,11.27661538,4.08399996,36.0,52.0,Cross,Long,All Closed,1712040211743
186,26456535,DOGEUSDT,UM,1711982019500,1711985060020,0.200488,0.20152,1.548,1500.0,1500.0,Cross,Long,All Closed,1711985161800
187,26456102,ETCUSDT,UM,1711981893851,1712001732257,32.4668,32.632,2.478,15.0,15.0,Cross,Long,All Closed,1712001732475
188,26455714,DOGEUSDT,UM,1711981813940,1711981920750,0.20416,0.20527,0.222,200.0,200.0,Cross,Long,All Closed,1711981920870
189,26392200,ATOMUSDT,UM,1711961343722,1712011642681,11.6315,11.692,2.178,36.0,36.0,Cross,Long,All Closed,1712011642822
190,26383211,ATOMUSDT,UM,1711959131086,1711961162060,11.8525,11.922,0.556,8.0,8.0,Cross,Long,All Closed,1711961162187
191,26381720,DOGEUSDT,UM,1711958731405,1711968460893,0.20398,0.20532,0.804,600.0,600.0,Cross,Long,All Closed,1711968461110
192,26310472,LINKUSDT,UM,1711950183244,1711953409945,18.52694444,18.62199999,2.56649996,27.0,27.0,Cross,Long,All Closed,1711953410164
193,26199319,BCHUSDT,UM,1711912753815,1711950531245,676.16924912,673.64308633,17.99890988,6.6,7.125,Cross,Short,All Closed,1711951328588
194,26132388,LINKUSDT,UM,1711884243041,1711915390916,19.086,19.163,0.231,3.0,3.0,Cross,Long,All Closed,1711915391066
195,26070360,LINKUSDT,UM,1711861979289,1711876690059,19.27,19.174,0.288,3.0,3.0,Cross,Short,All Closed,1711876690308
