,time,symbol,side,price,fee,feeAsset,quantity,quantityAsset,realizedProfit,realizedProfitAsset,baseAsset,qty,positionSide,activeBuy
119,1713850525000,ATOMUSDT,SELL,9.042,-0.009042,USDT,45.21,USDT,0.34715135,USDT,ATOM,5.0,LONG,True
120,1713850525000,ATOMUSDT,SELL,9.032,-0.009032,USDT,45.16,USDT,0.29715135,USDT,ATOM,5.0,LONG,True
121,1713850515000,ATOMUSDT,SELL,9.022,-0.009022,USDT,45.11,USDT,0.24715135,USDT,ATOM,5.0,LONG,True
122,1713850448000,ATOMUSDT,SELL,9.012,-0.00901199,USDT,45.06,USDT,0.19715135,USDT,ATOM,5.0,LONG,True
123,1713850448000,ATOMUSDT,SELL,9.002,-0.009002,USDT,45.01,USDT,0.14715135,USDT,ATOM,5.0,LONG,True
124,1713847953000,DOGEUSDT,BUY,0.15695,-0.0235425,USDT,117.7125,USDT,0.0,USDT,DOGE,750.0,LONG,False
125,1713847505000,DOGEUSDT,BUY,0.1579,-0.01578999,USDT,78.95,USDT,0.0,USDT,DOGE,500.0,LONG,False
126,1713843111000,DOGEUSDT,BUY,0.15885,-0.015885,USDT,79.425,USDT,0.0,USDT,DOGE,500.0,LONG,False
127,1713840942000,DOGEUSDT,BUY,0.15981,-0.0399525,USDT,79.905,USDT,0.0,USDT,DOGE,500.0,LONG,True
128,1713834315000,ATOMUSDT,SELL,8.976,-0.20231904,USDT,404.63808,USDT,0.15463665,USDT,ATOM,45.08,LONG,False
129,1713834315000,ATOMUSDT,SELL,8.976,-0.02208096,USDT,44.16192,USDT,0.01687693,USDT,ATOM,4.92,LONG,False
130,1713833869000,ATOMUSDT,SELL,8.973,-0.12328902,USDT,246.57804,USDT,0.01182387,USDT,ATOM,27.48,LONG,False
131,1713833869000,ATOMUSDT,SELL,8.973,-0.01785627,USDT,35.71254,USDT,0.00171248,USDT,ATOM,3.98,LONG,False
132,1713833869000,ATOMUSDT,SELL,8.973,-0.01179949,USDT,23.59899,USDT,0.00113161,USDT,ATOM,2.63,LONG,False
133,1713833869000,ATOMUSDT,SELL,8.973,-0.07138021,USDT,142.76043,USDT,0.00684562,USDT,ATOM,15.91,LONG,False
134,1713800468000,DOGEUSDT,SELL,0.15912,-0.0095472,USDT,47.736,USDT,0.246,USDT,DOGE,300.0,LONG,True
135,1713798157000,DOGEUSDT,BUY,0.1583,-0.023745,USDT,47.49,USDT,0.0,USDT,DOGE,300.0,LONG,True
136,1713793646000,DOGEUSDT,SELL,0.16012,-0.0096072,USDT,48.036,USDT,0.276,USDT,DOGE,300.0,LONG,True
137,1713792933000,DOGEUSDT,BUY,0.1592,-0.02388,USDT,47.76,USDT,0.0,USDT,DOGE,300.0,LONG,True
138,1713787802000,DOGEUSDT,SELL,0.16012,-0.0096072,USDT,48.036,USDT,0.246,USDT,DOGE,300.0,LONG,True
139,1713784214000,DOGEUSDT,BUY,0.1593,-0.023895,USDT,47.79,USDT,0.0,USDT,DOGE,300.0,LONG,True
140,1713781883000,ATOMUSDT,SELL,8.933,-0.03005954,USDT,60.11909,USDT,-0.26630427,USDT,ATOM,6.73,LONG,False
141,1713778044000,ATOMUSDT,SELL,8.993,-0.00890307,USDT,17.80614,USDT,0.04045193,USDT,ATOM,1.98,LONG,False
142,1713778044000,ATOMUSDT,SELL,8.993,-0.07522644,USDT,150.45289,USDT,0.34179844,USDT,ATOM,16.73,LONG,False
143,1713778044000,ATOMUSDT,SELL,8.993,-0.14995827,USDT,299.91655,USDT,0.68134956,USDT,ATOM,33.35,LONG,False
144,1713778044000,ATOMUSDT,SELL,8.993,-0.07572106,USDT,151.44212,USDT,0.34404577,USDT,ATOM,16.84,LONG,False
145,1713777952000,ATOMUSDT,SELL,8.99,-0.2069498,USDT,413.8996,USDT,0.80248971,USDT,ATOM,46.04,LONG,False
146,1713777952000,ATOMUSDT,SELL,8.99,-0.2018255,USDT,403.651,USDT,0.7826192,USDT,ATOM,44.9,LONG,False
147,1713777952000,ATOMUSDT,SELL,8.99,-0.00418035,USDT,8.3607,USDT,0.01621015,USDT,ATOM,0.93,LONG,False
148,1713777875000,ATOMUSDT,SELL,9.003,-0.14386794,USDT,287.73588,USDT,0.97255148,USDT,ATOM,31.96,LONG,False
149,1713777875000,ATOMUSDT,SELL,9.003,-0.01778092,USDT,35.56185,USDT,0.12019957,USDT,ATOM,3.95,LONG,False
150,1713777875000,ATOMUSDT,SELL,9.003,-0.18006,USDT,360.12,USDT,1.21721087,USDT,ATOM,40.0,LONG,False
151,1713777875000,ATOMUSDT,SELL,9.004,-0.00976934,USDT,19.53868,USDT,0.06820368,USDT,ATOM,2.17,LONG,False
152,1713777875000,ATOMUSDT,SELL,9.004,-0.19997884,USDT,399.95768,USDT,1.39613267,USDT,ATOM,44.42,LONG,False
153,1713777869000,ATOMUSDT,SELL,9.012,-0.01802399,USDT,90.12,USDT,0.39430271,USDT,ATOM,10.0,LONG,True
154,1713670051000,DOGEUSDT,BUY,0.16418,-0.0197016,USDT,98.508,USDT,0.579,USDT,DOGE,600.0,SHORT,False
155,1713669719000,DOGEUSDT,SELL,0.16564,-0.0099384,USDT,49.692,USDT,0.0,USDT,DOGE,300.0,SHORT,True
156,1713669633000,DOGEUSDT,SELL,0.16465,-0.0246975,USDT,49.395,USDT,0.0,USDT,DOGE,300.0,SHORT,False
157,1713495570000,DOGEUSDT,SELL,0.14322,-0.1031184,USDT,515.592,USDT,3.14249999,USDT,DOGE,3600.0,LONG,True
158,1713493382000,DOGEUSDT,BUY,0.13977,-0.0251586,USDT,125.793,USDT,0.0,USDT,DOGE,900.0,LONG,False
159,1713493295000,DOGEUSDT,BUY,0.14069,-0.0126621,USDT,63.3105,USDT,0.0,USDT,DOGE,450.0,LONG,False
160,1713493085000,DOGEUSDT,BUY,0.14163,-0.0127467,USDT,63.7335,USDT,0.0,USDT,DOGE,450.0,LONG,False
161,1713492026000,DOGEUSDT,BUY,0.1426,-0.012834,USDT,64.17,USDT,0.0,USDT,DOGE,450.0,LONG,False
162,1713490906000,DOGEUSDT,BUY,0.14361,-0.0129249,USDT,64.6245,USDT,0.0,USDT,DOGE,450.0,LONG,False
163,1713490698000,DOGEUSDT,BUY,0.14448,-0.0086688,USDT,43.344,USDT,0.0,USDT,DOGE,300.0,LONG,False
164,1713490528000,DOGEUSDT,BUY,0.14535,-0.008721,USDT,43.605,USDT,0.0,USDT,DOGE,300.0,LONG,False
165,1713490419000,DOGEUSDT,BUY,0.14623,-0.0219345,USDT,43.869,USDT,0.0,USDT,DOGE,300.0,LONG,True
166,1713490235000,DOGEUSDT,SELL,0.14732,-0.0176784,USDT,88.392,USDT,0.528,USDT,DOGE,600.0,LONG,True
167,1713489795000,DOGEUSDT,BUY,0.146,-0.00876,USDT,43.8,USDT,0.0,USDT,DOGE,300.0,LONG,False
168,1713489591000,DOGEUSDT,BUY,0.14688,-0.00705024,USDT,14.10048,USDT,0.0,USDT,DOGE,96.0,LONG,True
169,1713489591000,DOGEUSDT,BUY,0.14688,-0.0051408,USDT,10.2816,USDT,0.0,USDT,DOGE,70.0,LONG,True
170,1713489591000,DOGEUSDT,BUY,0.14688,-0.00984095,USDT,19.68192,USDT,0.0,USDT,DOGE,134.0,LONG,True
171,1713429172000,DOGEUSDT,SELL,0.14292,-0.0385884,USDT,192.942,USDT,1.08,USDT,DOGE,1350.0,LONG,True
172,1713428598000,DOGEUSDT,BUY,0.14098,-0.0126882,USDT,63.441,USDT,0.0,USDT,DOGE,450.0,LONG,False
173,1713427714000,DOGEUSDT,BUY,0.14183,-0.0085098,USDT,42.549,USDT,0.0,USDT,DOGE,300.0,LONG,False
174,1713425897000,DOGEUSDT,BUY,0.14269,-0.0085614,USDT,42.807,USDT,0.0,USDT,DOGE,300.0,LONG,False
175,1713425573000,DOGEUSDT,BUY,0.14355,-0.0215325,USDT,43.065,USDT,0.0,USDT,DOGE,300.0,LONG,True
176,1713422873000,DOGEUSDT,SELL,0.14462,-0.0086772,USDT,43.386,USDT,0.255,USDT,DOGE,300.0,LONG,True
177,1713422524000,DOGEUSDT,BUY,0.14377,-0.0215655,USDT,43.131,USDT,0.0,USDT,DOGE,300.0,LONG,True
178,1713401158000,DOGEUSDT,SELL,0.14572,-0.0087432,USDT,43.716,USDT,0.264,USDT,DOGE,300.0,LONG,True
179,1713400108000,DOGEUSDT,BUY,0.14484,-0.00159324,USDT,3.18648,USDT,0.0,USDT,DOGE,22.0,LONG,True
180,1713400108000,DOGEUSDT,BUY,0.14484,-0.01506336,USDT,30.12672,USDT,0.0,USDT,DOGE,208.0,LONG,True
181,1713400108000,DOGEUSDT,BUY,0.14484,-0.0050694,USDT,10.1388,USDT,0.0,USDT,DOGE,70.0,LONG,True
182,1713361173000,DOGEUSDT,SELL,0.15322,-0.0367728,USDT,183.864,USDT,0.907,USDT,DOGE,1200.0,LONG,True
183,1713357753000,DOGEUSDT,BUY,0.15074,-0.0074164,USDT,37.08204,USDT,0.0,USDT,DOGE,246.0,LONG,False
184,1713357753000,DOGEUSDT,BUY,0.15074,-0.00162799,USDT,8.13996,USDT,0.0,USDT,DOGE,54.0,LONG,False
185,1713357352000,DOGEUSDT,BUY,0.15181,-0.0091086,USDT,45.543,USDT,0.0,USDT,DOGE,300.0,LONG,False
186,1713354886000,DOGEUSDT,BUY,0.15273,-0.0061092,USDT,30.546,USDT,0.0,USDT,DOGE,200.0,LONG,False
187,1713354378000,DOGEUSDT,BUY,0.15365,-0.006146,USDT,30.73,USDT,0.0,USDT,DOGE,200.0,LONG,False
188,1713353794000,DOGEUSDT,BUY,0.15458,-0.00757442,USDT,15.14884,USDT,0.0,USDT,DOGE,98.0,LONG,True
189,1713353794000,DOGEUSDT,BUY,0.15458,-0.00278244,USDT,5.56488,USDT,0.0,USDT,DOGE,36.0,LONG,True
190,1713353794000,DOGEUSDT,BUY,0.15458,-0.00510113,USDT,10.20228,USDT,0.0,USDT,DOGE,66.0,LONG,True
191,1713242782000,ATOMUSDT,BUY,7.831,-0.03770626,USDT,75.41253,USDT,0.0,USDT,ATOM,9.63,LONG,True
192,1713242782000,ATOMUSDT,BUY,7.831,-0.03159808,USDT,63.19617,USDT,0.0,USDT,ATOM,8.07,LONG,True
193,1713242782000,ATOMUSDT,BUY,7.831,-0.00387634,USDT,7.75269,USDT,0.0,USDT,ATOM,0.99,LONG,True
194,1713242782000,ATOMUSDT,BUY,7.831,-0.0051293,USDT,10.25861,USDT,0.0,USDT,ATOM,1.31,LONG,True
195,1713242706000,ATOMUSDT,BUY,7.854,-0.10339791,USDT,206.79582,USDT,0.0,USDT,ATOM,26.33,LONG,True
196,1713242706000,ATOMUSDT,BUY,7.854,-0.01441209,USDT,28.82418,USDT,0.0,USDT,ATOM,3.67,LONG,True
197,1713240761000,ATOMUSDT,BUY,7.941,-0.119115,USDT,238.23,USDT,0.0,USDT,ATOM,30.0,LONG,True
198,1713239294000,DOGEUSDT,SELL,0.15522,-0.0093132,USDT,46.566,USDT,0.243,USDT,DOGE,300.0,LONG,True
199,1713238959000,DOGEUSDT,BUY,0.15441,-0.01026826,USDT,20.53653,USDT,0.0,USDT,DOGE,133.0,LONG,True
200,1713238959000,DOGEUSDT,BUY,0.15441,-0.00509553,USDT,10.19106,USDT,0.0,USDT,DOGE,66.0,LONG,True
201,1713238959000,DOGEUSDT,BUY,0.15441,-0.00378304,USDT,7.56609,USDT,0.0,USDT,DOGE,49.0,LONG,True
