,id,symbol,type,opened,closed,avgCost,avgClosePrice,closingPnl,maxOpenInterest,closedVolume,isolated,side,status,updateTime
0,32293043,DOGEUSDT,UM,1714057524548,1714057985885,0.14931,0.14998,0.15611,233.0,233.0,Cross,Long,All Closed,1714057986353
1,32291678,DOGEUSDT,UM,1714056812671,1714057331843,0.14933,0.15,0.15611,233.0,233.0,Cross,Long,All Closed,1714057332051
2,32267701,DOGEUSDT,UM,1714048883128,1714054054504,0.14947,0.15014,0.15544,232.0,232.0,Cross,Long,All Closed,1714054054810
3,32254273,DOGEUSDT,UM,1714043618318,1714043887112,0.14878,0.14945,0.15611,233.0,233.0,Cross,Long,All Closed,1714043887607
4,32227996,DOGEUSDT,UM,1714030519932,1714043442023,0.14848553,0.14915,0.54751999,824.0,824.0,Cross,Long,All Closed,1714043442192
5,32214837,DOGEUSDT,UM,1714021529061,1714023153286,0.15032,0.151,0.15708,231.0,231.0,Cross,Long,All Closed,1714023153464
6,32210565,DOGEUSDT,UM,1714019520218,1714019894050,0.15006,0.15073,0.15477,231.0,231.0,Cross,Long,All Closed,1714019894258
7,32186364,DOGEUSDT,UM,1714009654371,1714019508365,0.14942046,0.15009,0.54968999,821.0,821.0,Cross,Long,All Closed,1714019508435
8,32124870,DOGEUSDT,UM,1713981636924,1714005080707,0.15181517,0.1525,0.55196999,806.0,806.0,Cross,Long,All Closed,1714005080898
9,32117159,DOGEUSDT,UM,1713978592259,1713979483915,0.15412,0.15481,0.15525,225.0,225.0,Cross,Long,All Closed,1713979484112
10,32046470,DOGEUSDT,UM,1713961367964,1713978585575,0.15354512,0.15400807,4.73455998,10227.0,10227.0,Cross,Long,All Closed,1713978585694
11,31996449,DOGEUSDT,UM,1713936676412,1713958191311,0.16197,0.1627,0.15549,213.0,213.0,Cross,Long,All Closed,1713958191430
12,31992558,MATICUSDT,UM,1713934714359,1714060250973,0.70993193,0.71657673,9.13659998,1375.0,1375.0,Cross,Long,All Closed,1714060251139
13,31989950,MATICUSDT,UM,1713934028458,1713934700655,0.7548,0.7624,0.4788,63.0,63.0,Cross,Long,All Closed,1713934700751
14,31981646,DOGEUSDT,UM,1713933034021,1713934090700,0.16183,0.16256,0.15549,213.0,213.0,Cross,Long,All Closed,1713934091739
15,31972213,DOGEUSDT,UM,1713927557718,1713927902420,0.16081,0.16153,0.1548,215.0,215.0,Cross,Long,All Closed,1713933848414
16,31968826,DOGEUSDT,UM,1713925830653,1713926378186,0.16079,0.16151,0.1548,215.0,215.0,Cross,Long,All Closed,1713933857900
17,31916284,DOGEUSDT,UM,1713897153280,1713922468060,0.16125,0.16197,0.15408,214.0,214.0,Cross,Long,All Closed,1713933782311
18,31908675,DOGEUSDT,UM,1713892524076,1713893105839,0.16095,0.16167,0.1548,215.0,215.0,Cross,Long,All Closed,1713893106382
19,31863785,DOGEUSDT,UM,1713875855450,1713877228037,0.15779,0.1585,0.15549,219.0,219.0,Cross,Long,All Closed,1713877228537
20,31853421,DOGEUSDT,UM,1713870197025,1713874890150,0.15797,0.15868,0.15549,219.0,219.0,Cross,Long,All Closed,1713874891578
21,31824086,DOGEUSDT,UM,1713854455063,1713868661605,0.15837,0.15908,0.15478,218.0,218.0,Cross,Long,All Closed,1713868661822
22,31818610,ATOMUSDT,UM,1713851153449,1713940891588,8.736939,8.8393421,0.46695997,4.56,4.56,Cross,Long,All Closed,1713940891843
23,31786504,DOGEUSDT,UM,1713835301514,1713853672054,0.15846653,0.15918,0.54723,767.0,767.0,Cross,Long,All Closed,1713853672198
24,31773167,DOGEUSDT,UM,1713828964056,1713834122319,0.16111,0.16183,0.15408,214.0,214.0,Cross,Long,All Closed,1713834122480
25,31755485,ATOMUSDT,UM,1713815886093,1713850502762,8.911,8.995,0.07056,0.84,0.84,Cross,Long,All Closed,1713850502946
26,31750889,DOGEUSDT,UM,1713812027475,1713816555750,0.15985,0.16057,0.15552,216.0,216.0,Cross,Long,All Closed,1713816555925
27,31734758,DOGEUSDT,UM,1713803066335,1713805464066,0.15881,0.15952,0.15407,217.0,217.0,Cross,Long,All Closed,1713805464223
28,31704224,MATICUSDT,UM,1713788740332,1713934019043,0.7463,0.7538,0.4725,63.0,63.0,Cross,Long,All Closed,1713934019208
29,31696084,ATOMUSDT,UM,1713784218901,1713815862234,8.881,8.912,0.02604,0.84,0.84,Cross,Long,All Closed,1713815862342
30,31670829,DOGEUSDT,UM,1713770091173,1713802754394,0.15882932,0.15954,0.54508999,767.0,767.0,Cross,Long,All Closed,1713802754829
31,31670649,ATOMUSDT,UM,1713769994404,1713777816087,8.836,8.962,0.1071,0.85,0.85,Cross,Long,All Closed,1713777816261
32,31659833,MATICUSDT,UM,1713765401820,1713788733658,0.7393,0.7467,0.4736,64.0,64.0,Cross,Long,All Closed,1713788733836
33,31640392,MATICUSDT,UM,1713757788376,1713765377879,0.7318,0.7392,0.481,65.0,65.0,Cross,Long,All Closed,1713765378022
34,31615942,DOGEUSDT,UM,1713749400984,1713755234146,0.15843,0.15914,0.15407,217.0,217.0,Cross,Long,All Closed,1713755234734
35,31615532,ATOMUSDT,UM,1713749361254,1713756442809,8.75,8.859,0.09265,0.85,0.85,Cross,Long,All Closed,1713756442959
36,31605505,DOGEUSDT,UM,1713746057163,1713748396934,0.15833,0.15904,0.15407,217.0,217.0,Cross,Long,All Closed,1713748662354
37,31595362,DOGEUSDT,UM,1713740647900,1713744503196,0.15825,0.15896,0.15407,217.0,217.0,Cross,Long,All Closed,1713744503345
38,31590278,DOGEUSDT,UM,1713736884247,1713737364854,0.15799,0.1587,0.15478,218.0,218.0,Cross,Long,All Closed,1713737365001
39,31588330,DOGEUSDT,UM,1713735546942,1713736481440,0.15798,0.15869,0.15478,218.0,218.0,Cross,Long,All Closed,1713736481529
40,31588231,ATOMUSDT,UM,1713735489825,1713748978492,8.717,8.804,0.07482,0.86,0.86,Cross,Long,All Closed,1713748978601
41,31579484,ATOMUSDT,UM,1713730931924,1713733947352,8.689,8.813,0.10664,0.86,0.86,Cross,Long,All Closed,1713733947478
42,31495489,ATOMUSDT,UM,1713687727482,1713730684435,8.56307826,8.67010869,0.24616998,2.3,2.3,Cross,Long,All Closed,1713730686527
43,31488038,DOGEUSDT,UM,1713683646129,1713730687884,0.15794278,0.15861753,1.82788999,2709.0,2709.0,Cross,Long,All Closed,1713730691981
44,31478709,DOGEUSDT,UM,1713678460448,1713678651270,0.16285,0.16358,0.15403,211.0,211.0,Cross,Long,All Closed,1713678651413
45,31468121,DOGEUSDT,UM,1713672208119,1713675022413,0.16265,0.16338,0.15403,211.0,211.0,Cross,Long,All Closed,1713675022517
46,31466511,DOGEUSDT,UM,1713671414455,1713671517280,0.16262,0.16335,0.15403,211.0,211.0,Cross,Long,All Closed,1713671517438
47,31464341,ATOMUSDT,UM,1713670257420,1713686821519,8.611,8.689,0.06708,0.86,0.86,Cross,Long,All Closed,1713686821641
48,31452615,MATICUSDT,UM,1713666314567,1713757765246,0.72455254,0.7318,1.28279999,177.0,177.0,Cross,Long,All Closed,1713757765403
49,31439155,ATOMUSDT,UM,1713660259903,1713662273112,8.57,8.636,0.05742,0.87,0.87,Cross,Long,All Closed,1713662273422
50,31432968,DOGEUSDT,UM,1713657658559,1713666402976,0.16193,0.16266,0.15476,212.0,212.0,Cross,Long,All Closed,1713666403302
51,31425486,DOGEUSDT,UM,1713652611960,1713655082053,0.16184,0.16257,0.15476,212.0,212.0,Cross,Long,All Closed,1713655082224
52,31422931,DOGEUSDT,UM,1713651024222,1713651982498,0.16182,0.16255,0.15476,212.0,212.0,Cross,Long,All Closed,1713651982645
53,31404698,DOGEUSDT,UM,1713640167235,1713643324166,0.16089,0.16161,0.22968,319.0,319.0,Cross,Long,All Closed,1713643324350
54,31395280,MATICUSDT,UM,1713636278876,1713666302883,0.7344,0.7418,0.7104,96.0,96.0,Cross,Long,All Closed,1713666303594
55,31389418,MATICUSDT,UM,1713634797676,1713636268121,0.7271,0.7344,0.7081,97.0,97.0,Cross,Long,All Closed,1713636268306
56,31383582,MATICUSDT,UM,1713633555869,1713634788348,0.7202,0.7275,0.7081,97.0,97.0,Cross,Long,All Closed,1713634788460
57,31380758,MATICUSDT,UM,1713632910312,1713633543288,0.7134,0.7206,0.7056,98.0,98.0,Cross,Long,All Closed,1713633543451
58,31367658,MATICUSDT,UM,1713628837258,1713632902927,0.7058,0.7129,0.7029,99.0,99.0,Cross,Long,All Closed,1713632903077
59,31362178,MATICUSDT,UM,1713627877813,1713628822065,0.6995,0.7065,0.7,100.0,100.0,Cross,Long,All Closed,1713628822310
60,31352236,MATICUSDT,UM,1713622001929,1713627869866,0.6927,0.6997,0.707,101.0,101.0,Cross,Long,All Closed,1713627871166
61,31345550,ATOMUSDT,UM,1713617762762,1713627955121,8.329,8.432,0.13699,1.33,1.33,Cross,Long,All Closed,1713627955348
62,31309691,ATOMUSDT,UM,1713593993495,1713617401396,8.271,8.347,0.10184,1.34,1.34,Cross,Long,All Closed,1713617401797
63,31308835,DOGEUSDT,UM,1713593346012,1713620071926,0.15314319,0.15383,0.80974999,1179.0,1179.0,Cross,Long,All Closed,1713620072074
64,31301002,DOGEUSDT,UM,1713586437436,1713587483298,0.15494,0.15564,0.231,330.0,330.0,Cross,Long,All Closed,1713587483442
65,31298371,DOGEUSDT,UM,1713583921047,1713585572753,0.15493,0.15563,0.231,330.0,330.0,Cross,Long,All Closed,1713585572933
66,31296657,DOGEUSDT,UM,1713582159577,1713583399315,0.15494,0.15564,0.231,330.0,330.0,Cross,Long,All Closed,1713583399426
67,31293830,DOGEUSDT,UM,1713580257283,1713580542876,0.15473,0.15543,0.231,330.0,330.0,Cross,Long,All Closed,1713580543005
68,31292846,DOGEUSDT,UM,1713579446372,1713579870656,0.15473,0.15543,0.231,330.0,330.0,Cross,Long,All Closed,1713579870879
69,31282885,DOGEUSDT,UM,1713574140385,1713577220562,0.15474,0.15544,0.231,330.0,330.0,Cross,Long,All Closed,1713577221002
70,31279776,DOGEUSDT,UM,1713572372624,1713572503614,0.15425,0.15494,0.22839,331.0,331.0,Cross,Long,All Closed,1713572503735
71,31272057,DOGEUSDT,UM,1713568225585,1713569895112,0.15317,0.15386,0.22977,333.0,333.0,Cross,Long,All Closed,1713569896256
72,31271680,DOGEUSDT,UM,1713568107458,1713568212102,0.15256,0.15325,0.23115,335.0,335.0,Cross,Long,All Closed,1713568212339
73,31267005,DOGEUSDT,UM,1713567693201,1713568097330,0.15162495,0.15231,0.81246999,1186.0,1186.0,Cross,Long,All Closed,1713568097609
74,31217217,DOGEUSDT,UM,1713558868321,1713561799059,0.15288,0.15357,0.23046,334.0,334.0,Cross,Long,All Closed,1713561799263
75,31209606,DOGEUSDT,UM,1713552144448,1713553782266,0.15232,0.15301,0.23115,335.0,335.0,Cross,Long,All Closed,1713559864263
76,31208858,DOGEUSDT,UM,1713551402221,1713551527321,0.1523,0.15298,0.2278,335.0,335.0,Cross,Long,All Closed,1713559869590
77,31208300,DOGEUSDT,UM,1713550879776,1713551289443,0.15229,0.15297,0.2278,335.0,335.0,Cross,Long,All Closed,1713559857563
78,31203243,DOGEUSDT,UM,1713547741480,1713547987014,0.1519,0.15258,0.22848,336.0,336.0,Cross,Long,All Closed,1713559803451
79,31200374,DOGEUSDT,UM,1713545847305,1713545996495,0.15164,0.15232,0.22916,337.0,337.0,Cross,Long,All Closed,1713559797675
80,31192094,DOGEUSDT,UM,1713542835285,1713545454310,0.15201,0.15269,0.22848,336.0,336.0,Cross,Long,All Closed,1713559797739
81,31184440,DOGEUSDT,UM,1713538655211,1713539248913,0.1516,0.15228,0.22916,337.0,337.0,Cross,Long,All Closed,1713559680690
82,31176298,DOGEUSDT,UM,1713535807932,1713537993590,0.15194,0.15262,0.22848,336.0,336.0,Cross,Long,All Closed,1713559677484
83,31172090,ATOMUSDT,UM,1713533779733,1713593876322,8.17279832,8.25672268,0.29960998,3.57,3.57,Cross,Long,All Closed,1713593876486
84,31170882,MATICUSDT,UM,1713533389011,1713621994394,0.6853,0.6922,0.7038,102.0,102.0,Cross,Long,All Closed,1713621994566
85,31168211,ATOMUSDT,UM,1713532010252,1713536801429,8.212,8.172,0.1044,2.61,2.61,Cross,Short,All Closed,1713560165814
86,31166344,DOGEUSDT,UM,1713531292069,1713534296785,0.15218,0.15286,0.2278,335.0,335.0,Cross,Long,All Closed,1713559635431
87,31166062,ATOMUSDT,UM,1713531224894,1713533507193,8.255,8.258,0.00402,1.34,1.34,Cross,Long,All Closed,1713559919365
88,31164202,ATOMUSDT,UM,1713530265422,1713531953081,8.284,8.213,0.18318,2.58,2.58,Cross,Short,All Closed,1713560105607
89,31162274,DOGEUSDT,UM,1713529215099,1713529790871,0.15207,0.15275,0.2278,335.0,335.0,Cross,Long,All Closed,1713559565942
90,31161912,DOGEUSDT,UM,1713529026165,1713529102780,0.15207,0.15275,0.2278,335.0,335.0,Cross,Long,All Closed,1713559562831
91,31161030,DOGEUSDT,UM,1713528578286,1713528960876,0.15208,0.15276,0.2278,335.0,335.0,Cross,Long,All Closed,1713559561670
92,31159887,DOGEUSDT,UM,1713528109910,1713528545117,0.15208,0.15276,0.2278,335.0,335.0,Cross,Long,All Closed,1713559578550
93,31149196,DOGEUSDT,UM,1713522714799,1713523667197,0.15146,0.15214,0.22848,336.0,336.0,Cross,Long,All Closed,1713559497734
94,31142499,DOGEUSDT,UM,1713519046493,1713519381909,0.15125,0.15193,0.22916,337.0,337.0,Cross,Long,All Closed,1713559467854
95,31118319,MATICUSDT,UM,1713510081298,1713533375076,0.6792,0.686,0.7004,103.0,103.0,Cross,Long,All Closed,1713559628780
96,31112788,MATICUSDT,UM,1713509476685,1713510070544,0.6723,0.6791,0.7072,104.0,104.0,Cross,Long,All Closed,1713559335836
97,31108707,MATICUSDT,UM,1713509091592,1713509460642,0.6658,0.6725,0.7035,105.0,105.0,Cross,Long,All Closed,1713559321962
98,31105073,MATICUSDT,UM,1713508705094,1713509065104,0.6592,0.6658,0.6996,106.0,106.0,Cross,Long,All Closed,1713559288666
99,31101045,DOGEUSDT,UM,1713507183370,1713508207814,0.14675,0.14741,0.22902,347.0,347.0,Cross,Long,All Closed,1713559281246
100,31099897,DOGEUSDT,UM,1713506522135,1713507127773,0.14678,0.14744,0.22902,347.0,347.0,Cross,Long,All Closed,1713559275721
101,31095432,DOGEUSDT,UM,1713504804927,1713505272097,0.14663,0.14729,0.22902,347.0,347.0,Cross,Long,All Closed,1713559245191
102,31093500,DOGEUSDT,UM,1713503971268,1713504229307,0.1466,0.14726,0.22902,347.0,347.0,Cross,Long,All Closed,1713559221263
103,31072873,MATICUSDT,UM,1713497422512,1713508695440,0.6529,0.6595,0.7062,107.0,107.0,Cross,Long,All Closed,1713559267635
104,31066604,MATICUSDT,UM,1713496460354,1713497404110,0.6453,0.6518,0.702,108.0,108.0,Cross,Long,All Closed,1713559113642
105,31061317,MATICUSDT,UM,1713495651371,1713496445551,0.6381,0.6445,0.6976,109.0,109.0,Cross,Long,All Closed,1713559108913
106,31061259,DOGEUSDT,UM,1713495648695,1713496335680,0.14436,0.14501,0.2288,352.0,352.0,Cross,Long,All Closed,1713559133501
107,31060129,DOGEUSDT,UM,1713495578233,1713495640114,0.1436,0.14425,0.2288,352.0,352.0,Cross,Long,All Closed,1713559101605
108,31058712,DOGEUSDT,UM,1713495324088,1713495570729,0.14272,0.14336,0.22656,354.0,354.0,Cross,Long,All Closed,1713559101814
109,31057253,DOGEUSDT,UM,1713495114227,1713495297755,0.14167,0.14231,0.22784,356.0,356.0,Cross,Long,All Closed,1713559114962
110,31052472,DOGEUSDT,UM,1713493879759,1713495095513,0.14086,0.14149,0.22554,358.0,358.0,Cross,Long,All Closed,1713559111827
111,31037113,DOGEUSDT,UM,1713491491632,1713493869979,0.13998697,0.14059031,2.70477999,4483.0,4483.0,Cross,Long,All Closed,1713559062168
112,31008596,DOGEUSDT,UM,1713484943912,1713491481114,0.14375973,0.14419205,6.86821997,15887.0,15887.0,Cross,Long,All Closed,1713558994758
113,31006271,DOGEUSDT,UM,1713483573890,1713484336191,0.1516,0.15228,0.22576,332.0,332.0,Cross,Long,All Closed,1713484336315
114,31001352,DOGEUSDT,UM,1713479500728,1713479604259,0.15129,0.15197,0.22576,332.0,332.0,Cross,Long,All Closed,1713479604318
115,30994694,MATICUSDT,UM,1713474768098,1713495638165,0.63110313,0.63703865,13.46769998,2269.0,2269.0,Cross,Long,All Closed,1713559091111
116,30966803,DOGEUSDT,UM,1713458525124,1713467100345,0.14959,0.15026,0.22512,336.0,336.0,Cross,Long,All Closed,1713467101654
117,30947254,MATICUSDT,UM,1713450118601,1713474761874,0.67173915,0.6785,1.89979999,281.0,281.0,Cross,Long,All Closed,1713474762025
118,30936838,DOGEUSDT,UM,1713447364066,1713448039713,0.14666,0.14732,0.22572,342.0,342.0,Cross,Long,All Closed,1713448039849
119,30915361,DOGEUSDT,UM,1713443313663,1713446520075,0.14698,0.14764,0.22572,342.0,342.0,Cross,Long,All Closed,1713446520262
120,30904125,MATICUSDT,UM,1713439107061,1713450110998,0.6807,0.6876,0.6969,101.0,101.0,Cross,Long,All Closed,1713450112053
121,30900670,MATICUSDT,UM,1713438365612,1713439094010,0.6741,0.6809,0.6936,102.0,102.0,Cross,Long,All Closed,1713444030130
122,30894859,MATICUSDT,UM,1713434895293,1713438353449,0.6672,0.6739,0.6901,103.0,103.0,Cross,Long,All Closed,1713444041165
123,30892188,DOGEUSDT,UM,1713433261115,1713433837726,0.14381,0.14446,0.2262,348.0,348.0,Cross,Long,All Closed,1713444044388
124,30859883,DOGEUSDT,UM,1713418557143,1713431027591,0.1436507,0.14427043,2.68279999,4329.0,4329.0,Cross,Long,All Closed,1713443744346
125,30855125,DOGEUSDT,UM,1713415539499,1713418369149,0.14861,0.14928,0.22579,337.0,337.0,Cross,Long,All Closed,1713443706969
126,30844249,MATICUSDT,UM,1713409304634,1713434884506,0.65979085,0.6664,1.877,284.0,284.0,Cross,Long,All Closed,1713444041049
127,30840621,DOGEUSDT,UM,1713406852282,1713407990201,0.14697,0.14763,0.2244,340.0,340.0,Cross,Long,All Closed,1713443448359
128,30837213,DOGEUSDT,UM,1713405155269,1713405555683,0.14681,0.14747,0.22506,341.0,341.0,Cross,Long,All Closed,1713443509442
129,30836149,DOGEUSDT,UM,1713404318117,1713405009571,0.14682,0.14748,0.2244,340.0,340.0,Cross,Long,All Closed,1713443482829
130,30835131,ATOMUSDT,UM,1713403675889,1713438225308,7.99841229,8.09855642,0.89628998,8.95,8.95,Cross,Long,All Closed,1713444008855
131,30833645,DOGEUSDT,UM,1713403024849,1713403551524,0.14678,0.14744,0.2244,340.0,340.0,Cross,Long,All Closed,1713443487403
132,30828367,DOGEUSDT,UM,1713401497206,1713402133131,0.1467,0.14736,0.22506,341.0,341.0,Cross,Long,All Closed,1713443444732
133,30827351,DOGEUSDT,UM,1713401273923,1713401401528,0.14606,0.14672,0.22572,342.0,342.0,Cross,Long,All Closed,1713443463340
134,30819513,DOGEUSDT,UM,1713398917057,1713401261797,0.14538594,0.14604,0.79207,1211.0,1211.0,Cross,Long,All Closed,1713443507264
135,30813473,DOGEUSDT,UM,1713395720828,1713398755086,0.14806,0.14873,0.22579,337.0,337.0,Cross,Long,All Closed,1713443405301
136,30804751,DOGEUSDT,UM,1713390136193,1713395186795,0.1483,0.14897,0.22579,337.0,337.0,Cross,Long,All Closed,1713395186957
137,30795791,DOGEUSDT,UM,1713386655434,1713388563554,0.14836,0.14903,0.22512,336.0,336.0,Cross,Long,All Closed,1713388564283
138,30784662,ATOMUSDT,UM,1713381306715,1713403558131,7.99856327,8.10560918,0.95591999,8.93,8.93,Cross,Long,All Closed,1713443421755
139,30783331,DOGEUSDT,UM,1713380803984,1713385343225,0.14868,0.14935,0.22512,336.0,336.0,Cross,Long,All Closed,1713385343405
140,30770671,MATICUSDT,UM,1713377480529,1713409298947,0.66910356,0.6758,1.88169999,281.0,281.0,Cross,Long,All Closed,1713443451743
141,30767547,MATICUSDT,UM,1713377070571,1713377462523,0.6774,0.6842,0.6868,101.0,101.0,Cross,Long,All Closed,1713377462704
142,30756549,DOGEUSDT,UM,1713374153221,1713374726271,0.14683,0.14749,0.22374,339.0,339.0,Cross,Long,All Closed,1713374726974
143,30752909,DOGEUSDT,UM,1713372863369,1713374128367,0.14622,0.14688,0.2244,340.0,340.0,Cross,Long,All Closed,1713374128530
144,30747752,DOGEUSDT,UM,1713370719852,1713372858497,0.1455986,0.14625,0.78427999,1204.0,1204.0,Cross,Long,All Closed,1713372858646
145,30701179,DOGEUSDT,UM,1713361248290,1713370400759,0.14789721,0.14853036,2.64339999,4175.0,4175.0,Cross,Long,All Closed,1713370400916
146,30699525,DOGEUSDT,UM,1713361028282,1713361168110,0.15228,0.15296,0.22168,326.0,326.0,Cross,Long,All Closed,1713361168277
147,30668386,DOGEUSDT,UM,1713348408095,1713361014101,0.15140027,0.15205038,2.64660999,4071.0,4071.0,Cross,Long,All Closed,1713361015156
148,30644416,DOGEUSDT,UM,1713332711432,1713345380766,0.15679,0.1575,0.21797,307.0,307.0,Cross,Long,All Closed,1713345381115
149,30632756,DOGEUSDT,UM,1713327381115,1713328320129,0.15609,0.15679,0.2156,308.0,308.0,Cross,Long,All Closed,1713328320295
150,30630471,DOGEUSDT,UM,1713325726125,1713326716673,0.15608,0.15678,0.2156,308.0,308.0,Cross,Long,All Closed,1713326716812
151,30625973,DOGEUSDT,UM,1713322048346,1713322449093,0.15555,0.15625,0.2163,309.0,309.0,Cross,Long,All Closed,1713322449288
152,30623435,DOGEUSDT,UM,1713320412218,1713321369189,0.1556,0.1563,0.2163,309.0,309.0,Cross,Long,All Closed,1713321369300
153,30615356,DOGEUSDT,UM,1713316133153,1713318719451,0.15562,0.15632,0.2163,309.0,309.0,Cross,Long,All Closed,1713318719596
154,30605473,DOGEUSDT,UM,1713311184064,1713314827112,0.15572,0.15642,0.2156,308.0,308.0,Cross,Long,All Closed,1713314827766
155,30599845,ATOMUSDT,UM,1713306137208,1713376675969,7.9855365,8.09085455,1.86096999,17.67,17.67,Cross,Long,All Closed,1713376676066
156,30591496,MATICUSDT,UM,1713302386968,1713377053723,0.6701221,0.67684825,4.99079999,742.0,742.0,Cross,Long,All Closed,1713377054745
157,30582113,DOGEUSDT,UM,1713296052296,1713297706146,0.15277,0.15346,0.21666,314.0,314.0,Cross,Long,All Closed,1713297706324
158,30568667,ATOMUSDT,UM,1713288643337,1713301998125,8.054,8.151,0.29488,3.04,3.04,Cross,Long,All Closed,1713301998243
159,30566339,ATOMUSDT,UM,1713288036714,1713288473424,8.049,8.107,0.17632,3.04,3.04,Cross,Long,All Closed,1713288473578
160,30565992,MATICUSDT,UM,1713287967515,1713302365875,0.6964,0.7034,0.623,89.0,89.0,Cross,Long,All Closed,1713302366059
161,30555756,DOGEUSDT,UM,1713285783793,1713286032883,0.14929,0.14996,0.20234,302.0,302.0,Cross,Long,All Closed,1713286033571
162,30540429,DOGEUSDT,UM,1713279927450,1713285690323,0.148858,0.14953,0.71769999,1068.0,1068.0,Cross,Long,All Closed,1713285690447
163,30532957,DOGEUSDT,UM,1713277100016,1713279909071,0.15066886,0.15135,0.71791999,1054.0,1054.0,Cross,Long,All Closed,1713279909173
164,30530225,DOGEUSDT,UM,1713276516609,1713276928169,0.15264,0.15333,0.20355,295.0,295.0,Cross,Long,All Closed,1713276928285
165,30519459,DOGEUSDT,UM,1713273310917,1713276502445,0.15206745,0.15275,0.7119,1043.0,1043.0,Cross,Long,All Closed,1713276502947
166,30517733,DOGEUSDT,UM,1713272543833,1713272785027,0.15449,0.15518,0.20079,291.0,291.0,Cross,Long,All Closed,1713272785112
167,30516832,DOGEUSDT,UM,1713272064842,1713272135327,0.15447,0.15516,0.20079,291.0,291.0,Cross,Long,All Closed,1713272135612
168,30511200,DOGEUSDT,UM,1713269186354,1713269348747,0.1541,0.15479,0.20148,292.0,292.0,Cross,Long,All Closed,1713269348874
169,30504123,DOGEUSDT,UM,1713266833068,1713268290067,0.1541,0.15479,0.20148,292.0,292.0,Cross,Long,All Closed,1713268290488
170,30502981,DOGEUSDT,UM,1713266268947,1713266655100,0.15413,0.15482,0.20148,292.0,292.0,Cross,Long,All Closed,1713266655204
171,30502099,DOGEUSDT,UM,1713265801486,1713266151346,0.15413,0.15482,0.20148,292.0,292.0,Cross,Long,All Closed,1713266151867
172,30501349,ATOMUSDT,UM,1713265552674,1713287834123,7.93654187,8.05,0.92128,8.12,8.12,Cross,Long,All Closed,1713287834360
173,30497855,DOGEUSDT,UM,1713264688844,1713265407069,0.15425,0.15494,0.20148,292.0,292.0,Cross,Long,All Closed,1713265413228
174,30497199,DOGEUSDT,UM,1713264508403,1713264680110,0.15347,0.15416,0.20217,293.0,293.0,Cross,Long,All Closed,1713264680722
175,30496389,DOGEUSDT,UM,1713264373197,1713264502424,0.15279,0.15348,0.20286,294.0,294.0,Cross,Long,All Closed,1713264503176
176,30495421,DOGEUSDT,UM,1713264140038,1713264365838,0.15216,0.15284,0.2006,295.0,295.0,Cross,Long,All Closed,1713264365990
177,30494747,DOGEUSDT,UM,1713264010331,1713264132736,0.15153,0.15221,0.20196,297.0,297.0,Cross,Long,All Closed,1713264132859
178,30481572,DOGEUSDT,UM,1713260536113,1713264000894,0.15088654,0.15153769,2.40860999,3699.0,3699.0,Cross,Long,All Closed,1713264001004
179,30481121,DOGEUSDT,UM,1713260229341,1713260473221,0.15588,0.15658,0.2016,288.0,288.0,Cross,Long,All Closed,1713260473390
180,30478673,DOGEUSDT,UM,1713258693136,1713258750994,0.15575,0.15645,0.2016,288.0,288.0,Cross,Long,All Closed,1713258751111
181,30472088,DOGEUSDT,UM,1713255208294,1713258153475,0.15582,0.15652,0.2016,288.0,288.0,Cross,Long,All Closed,1713258153629
182,30468891,ATOMUSDT,UM,1713253636837,1713265485265,7.98181592,8.096,0.91804,8.04,8.04,Cross,Long,All Closed,1713265490788
183,30465131,MATICUSDT,UM,1713252768896,1713287953711,0.6897811,0.69663928,4.60869999,672.0,672.0,Cross,Long,All Closed,1713287953863
184,30463937,MATICUSDT,UM,1713252441978,1713252752361,0.7162,0.7234,0.6192,86.0,86.0,Cross,Long,All Closed,1713252753474
185,30459561,ATOMUSDT,UM,1713250602363,1713251828361,8.125,8.162,0.11063,2.99,2.99,Cross,Long,All Closed,1713251828509
186,30457797,MATICUSDT,UM,1713250010508,1713252419383,0.7098,0.7169,0.6177,87.0,87.0,Cross,Long,All Closed,1713252419523
187,30454045,MATICUSDT,UM,1713248539651,1713249979967,0.7024,0.7095,0.6177,87.0,87.0,Cross,Long,All Closed,1713249980125
188,30453475,DOGEUSDT,UM,1713248180844,1713248435977,0.15411,0.1548,0.20079,291.0,291.0,Cross,Long,All Closed,1713248436304
189,30449863,DOGEUSDT,UM,1713246565759,1713247409186,0.1542,0.15489,0.2001,290.0,290.0,Cross,Long,All Closed,1713247409993
190,30447919,MATICUSDT,UM,1713245849661,1713248535673,0.695,0.702,0.616,88.0,88.0,Cross,Long,All Closed,1713248535784
191,30446575,DOGEUSDT,UM,1713245221624,1713246133079,0.15419,0.15488,0.2001,290.0,290.0,Cross,Long,All Closed,1713246133264
192,30443531,MATICUSDT,UM,1713244139252,1713245833165,0.6881,0.695,0.6141,89.0,89.0,Cross,Long,All Closed,1713245833301
193,30436531,MATICUSDT,UM,1713242558962,1713244127532,0.6827,0.6896,0.621,90.0,90.0,Cross,Long,All Closed,1713244127672
194,30431079,DOGEUSDT,UM,1713240996471,1713245211086,0.15385854,0.15455,0.92448,1337.0,1337.0,Cross,Long,All Closed,1713245211242
