,time,symbol,side,price,fee,feeAsset,quantity,quantityAsset,realizedProfit,realizedProfitAsset,baseAsset,qty,positionSide,activeBuy
0,1714060265000,MATICUSDT,BUY,0.7172,-0.00961047,USDT,48.0524,USDT,0.0,USDT,MATIC,67.0,LONG,False
1,1714060250000,MATICUSDT,SELL,0.7171,-0.06138376,USDT,306.9188,USDT,3.06793512,USDT,MATIC,428.0,LONG,True
2,1714059786000,MATICUSDT,SELL,0.7166,-0.06105432,USDT,305.2716,USDT,2.84059898,USDT,MATIC,426.0,LONG,True
3,1714059489000,MATICUSDT,SELL,0.7162,-0.06116348,USDT,305.8174,USDT,2.67646705,USDT,MATIC,427.0,LONG,True
4,1714059433000,MATICUSDT,SELL,0.7158,-0.01345704,USDT,67.2852,USDT,0.55159883,USDT,MATIC,94.0,LONG,True
5,1714057986000,DOGEUSDT,SELL,0.14998,-0.00698906,USDT,34.94534,USDT,0.15611,USDT,DOGE,233.0,LONG,True
6,1714057525000,DOGEUSDT,BUY,0.14931,-0.00695784,USDT,34.78923,USDT,0.0,USDT,DOGE,233.0,LONG,False
7,1714057332000,DOGEUSDT,SELL,0.15,-0.00699,USDT,34.95,USDT,0.15611,USDT,DOGE,233.0,LONG,True
8,1714056813000,DOGEUSDT,BUY,0.14933,-0.00695877,USDT,34.79389,USDT,0.0,USDT,DOGE,233.0,LONG,False
9,1714054054000,DOGEUSDT,SELL,0.15014,-0.00696649,USDT,34.83248,USDT,0.15544,USDT,DOGE,232.0,LONG,True
10,1714050482000,ATOMUSDT,BUY,8.227,-0.01781968,USDT,89.09841,USDT,0.0,USDT,ATOM,10.83,LONG,False
11,1714048883000,DOGEUSDT,BUY,0.14947,-0.0069354,USDT,34.67704,USDT,0.0,USDT,DOGE,232.0,LONG,False
12,1714043887000,DOGEUSDT,SELL,0.14945,-0.00696437,USDT,34.82185,USDT,0.15611,USDT,DOGE,233.0,LONG,True
13,1714043618000,DOGEUSDT,BUY,0.14878,-0.00693314,USDT,34.66574,USDT,0.0,USDT,DOGE,233.0,LONG,False
14,1714043442000,DOGEUSDT,SELL,0.14915,-0.02457992,USDT,122.8996,USDT,0.54751999,USDT,DOGE,824.0,LONG,True
15,1714039848000,DOGEUSDT,BUY,0.14757,-0.01753131,USDT,87.65658,USDT,0.0,USDT,DOGE,594.0,LONG,False
16,1714030890000,ATOMUSDT,BUY,8.37,-0.01086426,USDT,54.3213,USDT,0.0,USDT,ATOM,6.49,LONG,False
17,1714030520000,DOGEUSDT,BUY,0.15085,-0.0069391,USDT,34.6955,USDT,0.0,USDT,DOGE,230.0,LONG,False
18,1714023153000,DOGEUSDT,SELL,0.151,-0.0069762,USDT,34.881,USDT,0.15708,USDT,DOGE,231.0,LONG,True
19,1714021529000,DOGEUSDT,BUY,0.15032,-0.00694478,USDT,34.72392,USDT,0.0,USDT,DOGE,231.0,LONG,False
20,1714019894000,DOGEUSDT,SELL,0.15073,-0.00696372,USDT,34.81863,USDT,0.15477,USDT,DOGE,231.0,LONG,True
21,1714019520000,DOGEUSDT,BUY,0.15006,-0.00693277,USDT,34.66386,USDT,0.0,USDT,DOGE,231.0,LONG,False
22,1714019508000,DOGEUSDT,SELL,0.15009,-0.01972182,USDT,98.60913,USDT,0.4398859,USDT,DOGE,657.0,LONG,True
23,1714019507000,DOGEUSDT,SELL,0.15009,-0.00492295,USDT,24.61476,USDT,0.10980409,USDT,DOGE,164.0,LONG,True
24,1714018417000,DOGEUSDT,BUY,0.1485,-0.0175824,USDT,87.912,USDT,0.0,USDT,DOGE,592.0,LONG,False
25,1714009654000,DOGEUSDT,BUY,0.1518,-0.00695244,USDT,34.7622,USDT,0.0,USDT,DOGE,229.0,LONG,False
26,1714005081000,DOGEUSDT,SELL,0.1525,-0.024583,USDT,122.915,USDT,0.55196999,USDT,DOGE,806.0,LONG,True
27,1713999642000,MATICUSDT,BUY,0.7004,-0.12411088,USDT,620.5544,USDT,0.0,USDT,MATIC,886.0,LONG,False
28,1713998909000,ATOMUSDT,BUY,8.385,-0.00662415,USDT,33.12075,USDT,0.0,USDT,ATOM,3.95,LONG,False
29,1713998829000,DOGEUSDT,BUY,0.15088,-0.01753225,USDT,87.66128,USDT,0.0,USDT,DOGE,581.0,LONG,False
30,1713981637000,DOGEUSDT,BUY,0.15423,-0.00694035,USDT,34.70175,USDT,0.0,USDT,DOGE,225.0,LONG,False
31,1713979484000,DOGEUSDT,SELL,0.15481,-0.00696645,USDT,34.83225,USDT,0.15525,USDT,DOGE,225.0,LONG,True
32,1713978592000,DOGEUSDT,BUY,0.15412,-0.0069354,USDT,34.677,USDT,0.0,USDT,DOGE,225.0,LONG,False
33,1713978586000,DOGEUSDT,SELL,0.15424,-0.0631767,USDT,315.88352,USDT,1.42311068,USDT,DOGE,2048.0,LONG,True
34,1713978547000,DOGEUSDT,SELL,0.15412,-0.0321186,USDT,160.59304,USDT,0.59902315,USDT,DOGE,1042.0,LONG,True
35,1713978547000,DOGEUSDT,SELL,0.15412,-0.03094729,USDT,154.73648,USDT,0.57717777,USDT,DOGE,1004.0,LONG,True
36,1713978469000,DOGEUSDT,SELL,0.15401,-0.06295928,USDT,314.79644,USDT,0.95021117,USDT,DOGE,2044.0,LONG,True
37,1713977488000,ATOMUSDT,BUY,8.447,-0.00403766,USDT,20.18833,USDT,0.0,USDT,ATOM,2.39,LONG,False
38,1713974812000,DOGEUSDT,SELL,0.15389,-0.06284867,USDT,314.24338,USDT,0.70424141,USDT,DOGE,2042.0,LONG,True
39,1713974669000,DOGEUSDT,SELL,0.15378,-0.06295753,USDT,314.78766,USDT,0.4807958,USDT,DOGE,2047.0,LONG,True
40,1713974253000,DOGEUSDT,BUY,0.15238,-0.22789952,USDT,1139.49764,USDT,0.0,USDT,DOGE,7478.0,LONG,False
41,1713969924000,MATICUSDT,BUY,0.7174,-0.0451962,USDT,225.981,USDT,0.0,USDT,MATIC,315.0,LONG,False
42,1713969231000,DOGEUSDT,BUY,0.15569,-0.06171551,USDT,308.57758,USDT,0.0,USDT,DOGE,1982.0,LONG,False
43,1713968535000,MATICUSDT,BUY,0.7349,-0.01646176,USDT,82.3088,USDT,0.0,USDT,MATIC,112.0,LONG,False
44,1713967009000,DOGEUSDT,BUY,0.15838,-0.01751682,USDT,87.58414,USDT,0.0,USDT,DOGE,553.0,LONG,False
45,1713966935000,ATOMUSDT,BUY,8.666,-0.00246114,USDT,12.30572,USDT,0.0,USDT,ATOM,1.42,LONG,False
46,1713961368000,DOGEUSDT,BUY,0.1619,-0.00692932,USDT,34.6466,USDT,0.0,USDT,DOGE,214.0,LONG,False
47,1713958191000,DOGEUSDT,SELL,0.1627,-0.00693102,USDT,34.6551,USDT,0.15549,USDT,DOGE,213.0,LONG,True
48,1713941028000,ATOMUSDT,BUY,8.839,-0.00150263,USDT,7.51315,USDT,0.0,USDT,ATOM,0.85,LONG,False
49,1713940892000,ATOMUSDT,SELL,8.853,-0.0014873,USDT,7.43652,USDT,0.09749157,USDT,ATOM,0.84,LONG,True
50,1713937842000,ATOMUSDT,SELL,8.862,-0.00361569,USDT,18.07848,USDT,0.25512526,USDT,ATOM,2.04,LONG,True
51,1713936676000,DOGEUSDT,BUY,0.16197,-0.00689992,USDT,34.49961,USDT,0.0,USDT,DOGE,213.0,LONG,False
52,1713935071000,ATOMUSDT,SELL,8.844,-0.00148579,USDT,7.42896,USDT,0.08993157,USDT,ATOM,0.84,LONG,True
53,1713934714000,MATICUSDT,BUY,0.7631,-0.00946244,USDT,47.3122,USDT,0.0,USDT,MATIC,62.0,LONG,False
54,1713934701000,MATICUSDT,SELL,0.7624,-0.00960624,USDT,48.0312,USDT,0.4788,USDT,MATIC,63.0,LONG,True
55,1713934091000,DOGEUSDT,SELL,0.16256,-0.00692505,USDT,34.62528,USDT,0.15549,USDT,DOGE,213.0,LONG,True
56,1713934028000,MATICUSDT,BUY,0.7548,-0.00951048,USDT,47.5524,USDT,0.0,USDT,MATIC,63.0,LONG,False
57,1713934019000,MATICUSDT,SELL,0.7538,-0.00949788,USDT,47.4894,USDT,0.4725,USDT,MATIC,63.0,LONG,True
58,1713933851000,ATOMUSDT,SELL,8.766,-0.00147268,USDT,7.36344,USDT,0.02441157,USDT,ATOM,0.84,LONG,True
59,1713933034000,DOGEUSDT,BUY,0.16183,-0.00689395,USDT,34.46979,USDT,0.0,USDT,DOGE,213.0,LONG,False
60,1713927902000,DOGEUSDT,SELL,0.16153,-0.00694579,USDT,34.72895,USDT,0.1548,USDT,DOGE,215.0,LONG,True
61,1713927558000,DOGEUSDT,BUY,0.16081,-0.00691483,USDT,34.57415,USDT,0.0,USDT,DOGE,215.0,LONG,False
62,1713926378000,DOGEUSDT,SELL,0.16151,-0.00694493,USDT,34.72465,USDT,0.1548,USDT,DOGE,215.0,LONG,True
63,1713925831000,DOGEUSDT,BUY,0.16079,-0.00691397,USDT,34.56985,USDT,0.0,USDT,DOGE,215.0,LONG,False
64,1713922468000,DOGEUSDT,SELL,0.16197,-0.00693231,USDT,34.66158,USDT,0.15408,USDT,DOGE,214.0,LONG,True
65,1713897814000,ATOMUSDT,BUY,8.668,-0.00402195,USDT,20.10976,USDT,0.0,USDT,ATOM,2.32,LONG,False
66,1713897153000,DOGEUSDT,BUY,0.16125,-0.0069015,USDT,34.5075,USDT,0.0,USDT,DOGE,214.0,LONG,False
67,1713893106000,DOGEUSDT,SELL,0.16167,-0.00695181,USDT,34.75905,USDT,0.1548,USDT,DOGE,215.0,LONG,True
68,1713892524000,DOGEUSDT,BUY,0.16095,-0.00692085,USDT,34.60425,USDT,0.0,USDT,DOGE,215.0,LONG,False
69,1713877228000,DOGEUSDT,SELL,0.1585,-0.0069423,USDT,34.7115,USDT,0.15549,USDT,DOGE,219.0,LONG,True
70,1713875855000,DOGEUSDT,BUY,0.15779,-0.0069112,USDT,34.55601,USDT,0.0,USDT,DOGE,219.0,LONG,False
71,1713874890000,DOGEUSDT,SELL,0.15868,-0.00695018,USDT,34.75092,USDT,0.15549,USDT,DOGE,219.0,LONG,True
72,1713870197000,DOGEUSDT,BUY,0.15797,-0.00691908,USDT,34.59543,USDT,0.0,USDT,DOGE,219.0,LONG,False
73,1713868662000,DOGEUSDT,SELL,0.15908,-0.00693588,USDT,34.67944,USDT,0.15478,USDT,DOGE,218.0,LONG,True
74,1713865685000,ATOMUSDT,BUY,8.712,-0.00245678,USDT,12.28392,USDT,0.0,USDT,ATOM,1.41,LONG,False
75,1713854455000,DOGEUSDT,BUY,0.15837,-0.00690493,USDT,34.52466,USDT,0.0,USDT,DOGE,218.0,LONG,False
76,1713853672000,DOGEUSDT,SELL,0.15918,-0.02441821,USDT,122.09106,USDT,0.54723,USDT,DOGE,767.0,LONG,True
77,1713851153000,ATOMUSDT,BUY,8.972,-0.00148935,USDT,7.44676,USDT,0.0,USDT,ATOM,0.83,LONG,False
78,1713850503000,ATOMUSDT,SELL,8.995,-0.00151116,USDT,7.5558,USDT,0.07056,USDT,ATOM,0.84,LONG,True
79,1713847636000,DOGEUSDT,BUY,0.15749,-0.01741839,USDT,87.09197,USDT,0.0,USDT,DOGE,553.0,LONG,False
80,1713835301000,DOGEUSDT,BUY,0.16099,-0.00689037,USDT,34.45186,USDT,0.0,USDT,DOGE,214.0,LONG,False
81,1713834122000,DOGEUSDT,SELL,0.16183,-0.00692632,USDT,34.63162,USDT,0.15408,USDT,DOGE,214.0,LONG,True
82,1713828964000,DOGEUSDT,BUY,0.16111,-0.0068955,USDT,34.47754,USDT,0.0,USDT,DOGE,214.0,LONG,False
83,1713816556000,DOGEUSDT,SELL,0.16057,-0.00693662,USDT,34.68312,USDT,0.15552,USDT,DOGE,216.0,LONG,True
84,1713815886000,ATOMUSDT,BUY,8.911,-0.00149704,USDT,7.48524,USDT,0.0,USDT,ATOM,0.84,LONG,False
85,1713815862000,ATOMUSDT,SELL,8.912,-0.00149721,USDT,7.48608,USDT,0.02604,USDT,ATOM,0.84,LONG,True
86,1713812027000,DOGEUSDT,BUY,0.15985,-0.00690552,USDT,34.5276,USDT,0.0,USDT,DOGE,216.0,LONG,False
87,1713805464000,DOGEUSDT,SELL,0.15952,-0.00692316,USDT,34.61584,USDT,0.15407,USDT,DOGE,217.0,LONG,True
88,1713803066000,DOGEUSDT,BUY,0.15881,-0.00689235,USDT,34.46177,USDT,0.0,USDT,DOGE,217.0,LONG,False
89,1713802754000,DOGEUSDT,SELL,0.15954,-0.02447343,USDT,122.36718,USDT,0.54508999,USDT,DOGE,767.0,LONG,True
90,1713798247000,DOGEUSDT,BUY,0.15785,-0.0174582,USDT,87.29105,USDT,0.0,USDT,DOGE,553.0,LONG,False
91,1713788740000,MATICUSDT,BUY,0.7463,-0.00940337,USDT,47.0169,USDT,0.0,USDT,MATIC,63.0,LONG,False
92,1713788734000,MATICUSDT,SELL,0.7467,-0.00955776,USDT,47.7888,USDT,0.4736,USDT,MATIC,64.0,LONG,True
93,1713784219000,ATOMUSDT,BUY,8.881,-0.001492,USDT,7.46004,USDT,0.0,USDT,ATOM,0.84,LONG,False
94,1713777816000,ATOMUSDT,SELL,8.962,-0.00152354,USDT,7.6177,USDT,0.1071,USDT,ATOM,0.85,LONG,True
95,1713770091000,DOGEUSDT,BUY,0.16136,-0.0069062,USDT,34.53104,USDT,0.0,USDT,DOGE,214.0,LONG,False
96,1713769994000,ATOMUSDT,BUY,8.836,-0.00150212,USDT,7.5106,USDT,0.0,USDT,ATOM,0.85,LONG,False
97,1713765402000,MATICUSDT,BUY,0.7393,-0.00946304,USDT,47.3152,USDT,0.0,USDT,MATIC,64.0,LONG,False
98,1713765378000,MATICUSDT,SELL,0.7392,-0.00960959,USDT,48.048,USDT,0.481,USDT,MATIC,65.0,LONG,True
99,1713757788000,MATICUSDT,BUY,0.7318,-0.0095134,USDT,47.567,USDT,0.0,USDT,MATIC,65.0,LONG,False
100,1713757765000,MATICUSDT,SELL,0.7318,-0.02590572,USDT,129.5286,USDT,1.28279999,USDT,MATIC,177.0,LONG,True
101,1713756443000,ATOMUSDT,SELL,8.859,-0.00150603,USDT,7.53015,USDT,0.09265,USDT,ATOM,0.85,LONG,True
102,1713755234000,DOGEUSDT,SELL,0.15914,-0.00690667,USDT,34.53338,USDT,0.15407,USDT,DOGE,217.0,LONG,True
103,1713749401000,DOGEUSDT,BUY,0.15843,-0.00687586,USDT,34.37931,USDT,0.0,USDT,DOGE,217.0,LONG,False
104,1713749361000,ATOMUSDT,BUY,8.75,-0.0014875,USDT,7.4375,USDT,0.0,USDT,ATOM,0.85,LONG,False
105,1713748978000,ATOMUSDT,SELL,8.804,-0.00151428,USDT,7.57144,USDT,0.07482,USDT,ATOM,0.86,LONG,True
106,1713748397000,DOGEUSDT,SELL,0.15904,-0.00690233,USDT,34.51168,USDT,0.15407,USDT,DOGE,217.0,LONG,True
107,1713746057000,DOGEUSDT,BUY,0.15833,-0.00687152,USDT,34.35761,USDT,0.0,USDT,DOGE,217.0,LONG,False
108,1713744503000,DOGEUSDT,SELL,0.15896,-0.00689886,USDT,34.49432,USDT,0.15407,USDT,DOGE,217.0,LONG,True
109,1713740648000,DOGEUSDT,BUY,0.15825,-0.00686805,USDT,34.34025,USDT,0.0,USDT,DOGE,217.0,LONG,False
110,1713737365000,DOGEUSDT,SELL,0.1587,-0.00691932,USDT,34.5966,USDT,0.15478,USDT,DOGE,218.0,LONG,True
111,1713736884000,DOGEUSDT,BUY,0.15799,-0.00688836,USDT,34.44182,USDT,0.0,USDT,DOGE,218.0,LONG,False
112,1713736481000,DOGEUSDT,SELL,0.15869,-0.00691888,USDT,34.59442,USDT,0.15478,USDT,DOGE,218.0,LONG,True
113,1713735547000,DOGEUSDT,BUY,0.15798,-0.00688792,USDT,34.43964,USDT,0.0,USDT,DOGE,218.0,LONG,False
114,1713735490000,ATOMUSDT,BUY,8.717,-0.00149932,USDT,7.49662,USDT,0.0,USDT,ATOM,0.86,LONG,False
115,1713733947000,ATOMUSDT,SELL,8.813,-0.00151583,USDT,7.57918,USDT,0.10664,USDT,ATOM,0.86,LONG,True
116,1713730932000,ATOMUSDT,BUY,8.689,-0.0014945,USDT,7.47254,USDT,0.0,USDT,ATOM,0.86,LONG,False
117,1713730688000,DOGEUSDT,SELL,0.15865,-0.06269848,USDT,313.4924,USDT,1.39746016,USDT,DOGE,1976.0,LONG,True
118,1713730684000,ATOMUSDT,SELL,8.686,-0.00104232,USDT,5.2116,USDT,0.07375304,USDT,ATOM,0.6,LONG,True
119,1713730512000,ATOMUSDT,SELL,8.68,-0.0014756,USDT,7.378,USDT,0.09938347,USDT,ATOM,0.85,LONG,True
120,1713728430000,ATOMUSDT,SELL,8.649,-0.00147033,USDT,7.35165,USDT,0.07303347,USDT,ATOM,0.85,LONG,True
121,1713726621000,DOGEUSDT,SELL,0.15853,-0.02324049,USDT,116.20249,USDT,0.43042983,USDT,DOGE,733.0,LONG,True
122,1713717474000,ATOMUSDT,BUY,8.504,-0.00244915,USDT,12.24576,USDT,0.0,USDT,ATOM,1.44,LONG,False
123,1713717201000,DOGEUSDT,BUY,0.15691,-0.06128904,USDT,306.44523,USDT,0.0,USDT,DOGE,1953.0,LONG,False
124,1713707275000,MATICUSDT,BUY,0.7148,-0.01629744,USDT,81.4872,USDT,0.0,USDT,MATIC,114.0,LONG,False
125,1713704655000,DOGEUSDT,BUY,0.15962,-0.01739858,USDT,86.9929,USDT,0.0,USDT,DOGE,545.0,LONG,False
126,1713687727000,ATOMUSDT,BUY,8.662,-0.00148986,USDT,7.44932,USDT,0.0,USDT,ATOM,0.86,LONG,False
127,1713686822000,ATOMUSDT,SELL,8.689,-0.0014945,USDT,7.47254,USDT,0.06708,USDT,ATOM,0.86,LONG,True
128,1713683646000,DOGEUSDT,BUY,0.16317,-0.00688577,USDT,34.42887,USDT,0.0,USDT,DOGE,211.0,LONG,False
129,1713678651000,DOGEUSDT,SELL,0.16358,-0.00690307,USDT,34.51538,USDT,0.15403,USDT,DOGE,211.0,LONG,True
130,1713678460000,DOGEUSDT,BUY,0.16285,-0.00687227,USDT,34.36135,USDT,0.0,USDT,DOGE,211.0,LONG,False
131,1713675022000,DOGEUSDT,SELL,0.16338,-0.00689463,USDT,34.47318,USDT,0.15403,USDT,DOGE,211.0,LONG,True
132,1713672208000,DOGEUSDT,BUY,0.16265,-0.00686383,USDT,34.31915,USDT,0.0,USDT,DOGE,211.0,LONG,False
133,1713671517000,DOGEUSDT,SELL,0.16335,-0.00689337,USDT,34.46685,USDT,0.15403,USDT,DOGE,211.0,LONG,True
134,1713671414000,DOGEUSDT,BUY,0.16262,-0.00686256,USDT,34.31282,USDT,0.0,USDT,DOGE,211.0,LONG,False
135,1713670257000,ATOMUSDT,BUY,8.611,-0.00148109,USDT,7.40546,USDT,0.0,USDT,ATOM,0.86,LONG,False
136,1713666403000,DOGEUSDT,SELL,0.16266,-0.00689678,USDT,34.48392,USDT,0.15476,USDT,DOGE,212.0,LONG,True
137,1713666315000,MATICUSDT,BUY,0.7422,-0.00935172,USDT,46.7586,USDT,0.0,USDT,MATIC,63.0,LONG,False
138,1713666303000,MATICUSDT,SELL,0.7418,-0.01424256,USDT,71.2128,USDT,0.7104,USDT,MATIC,96.0,LONG,True
139,1713662273000,ATOMUSDT,SELL,8.636,-0.00150266,USDT,7.51332,USDT,0.05742,USDT,ATOM,0.87,LONG,True
140,1713660260000,ATOMUSDT,BUY,8.57,-0.00149118,USDT,7.4559,USDT,0.0,USDT,ATOM,0.87,LONG,False
141,1713657659000,DOGEUSDT,BUY,0.16193,-0.00686583,USDT,34.32916,USDT,0.0,USDT,DOGE,212.0,LONG,False
142,1713655082000,DOGEUSDT,SELL,0.16257,-0.00689296,USDT,34.46484,USDT,0.15476,USDT,DOGE,212.0,LONG,True
143,1713652612000,DOGEUSDT,BUY,0.16184,-0.00686201,USDT,34.31008,USDT,0.0,USDT,DOGE,212.0,LONG,False
144,1713651982000,DOGEUSDT,SELL,0.16255,-0.00689212,USDT,34.4606,USDT,0.15476,USDT,DOGE,212.0,LONG,True
145,1713651024000,DOGEUSDT,BUY,0.16182,-0.00686116,USDT,34.30584,USDT,0.0,USDT,DOGE,212.0,LONG,False
146,1713643324000,DOGEUSDT,SELL,0.16161,-0.01031071,USDT,51.55359,USDT,0.22968,USDT,DOGE,319.0,LONG,True
147,1713640167000,DOGEUSDT,BUY,0.16089,-0.01026478,USDT,51.32391,USDT,0.0,USDT,DOGE,319.0,LONG,False
148,1713636279000,MATICUSDT,BUY,0.7344,-0.01410048,USDT,70.5024,USDT,0.0,USDT,MATIC,96.0,LONG,False
149,1713636268000,MATICUSDT,SELL,0.7344,-0.01424736,USDT,71.2368,USDT,0.7081,USDT,MATIC,97.0,LONG,True
150,1713634798000,MATICUSDT,BUY,0.7271,-0.01410574,USDT,70.5287,USDT,0.0,USDT,MATIC,97.0,LONG,False
151,1713634788000,MATICUSDT,SELL,0.7275,-0.0141135,USDT,70.5675,USDT,0.7081,USDT,MATIC,97.0,LONG,True
152,1713633556000,MATICUSDT,BUY,0.7202,-0.01397188,USDT,69.8594,USDT,0.0,USDT,MATIC,97.0,LONG,False
153,1713633543000,MATICUSDT,SELL,0.7206,-0.01412376,USDT,70.6188,USDT,0.7056,USDT,MATIC,98.0,LONG,True
154,1713632910000,MATICUSDT,BUY,0.7134,-0.01398264,USDT,69.9132,USDT,0.0,USDT,MATIC,98.0,LONG,False
155,1713632903000,MATICUSDT,SELL,0.7129,-0.01411542,USDT,70.5771,USDT,0.7029,USDT,MATIC,99.0,LONG,True
156,1713628837000,MATICUSDT,BUY,0.7058,-0.01397484,USDT,69.8742,USDT,0.0,USDT,MATIC,99.0,LONG,False
157,1713628822000,MATICUSDT,SELL,0.7065,-0.01413,USDT,70.65,USDT,0.7,USDT,MATIC,100.0,LONG,True
158,1713627955000,ATOMUSDT,SELL,8.432,-0.00224291,USDT,11.21456,USDT,0.13699,USDT,ATOM,1.33,LONG,True
159,1713627878000,MATICUSDT,BUY,0.6995,-0.01399,USDT,69.95,USDT,0.0,USDT,MATIC,100.0,LONG,False
160,1713627870000,MATICUSDT,SELL,0.6997,-0.01413394,USDT,70.6697,USDT,0.707,USDT,MATIC,101.0,LONG,True
161,1713622002000,MATICUSDT,BUY,0.6927,-0.01399254,USDT,69.9627,USDT,0.0,USDT,MATIC,101.0,LONG,False
162,1713621994000,MATICUSDT,SELL,0.6922,-0.01412088,USDT,70.6044,USDT,0.7038,USDT,MATIC,102.0,LONG,True
163,1713620072000,DOGEUSDT,SELL,0.15383,-0.00916826,USDT,45.84134,USDT,0.20466963,USDT,DOGE,298.0,LONG,True
164,1713620072000,DOGEUSDT,SELL,0.15383,-0.02710484,USDT,135.52423,USDT,0.60508036,USDT,DOGE,881.0,LONG,True
165,1713617763000,ATOMUSDT,BUY,8.329,-0.00221551,USDT,11.07757,USDT,0.0,USDT,ATOM,1.33,LONG,False
166,1713617401000,ATOMUSDT,SELL,8.347,-0.00223699,USDT,11.18498,USDT,0.10184,USDT,ATOM,1.34,LONG,True
167,1713603409000,DOGEUSDT,BUY,0.1522,-0.025874,USDT,129.37,USDT,0.0,USDT,DOGE,850.0,LONG,False
168,1713593993000,ATOMUSDT,BUY,8.271,-0.00221662,USDT,11.08314,USDT,0.0,USDT,ATOM,1.34,LONG,False
169,1713593876000,ATOMUSDT,SELL,8.272,-0.00152204,USDT,7.61024,USDT,0.09126554,USDT,ATOM,0.92,LONG,True
170,1713593346000,DOGEUSDT,BUY,0.15558,-0.00320494,USDT,16.02474,USDT,0.0,USDT,DOGE,103.0,LONG,False
171,1713593346000,DOGEUSDT,BUY,0.15558,-0.00703221,USDT,35.16108,USDT,0.0,USDT,DOGE,226.0,LONG,False
172,1713588129000,ATOMUSDT,SELL,8.273,-0.00218407,USDT,10.92036,USDT,0.13226621,USDT,ATOM,1.32,LONG,True
173,1713587483000,DOGEUSDT,SELL,0.15564,-0.00146301,USDT,7.31508,USDT,0.0329,USDT,DOGE,47.0,LONG,True
174,1713587483000,DOGEUSDT,SELL,0.15564,-0.00880922,USDT,44.04612,USDT,0.1981,USDT,DOGE,283.0,LONG,True
175,1713586437000,DOGEUSDT,BUY,0.15494,-0.01022604,USDT,51.1302,USDT,0.0,USDT,DOGE,330.0,LONG,False
176,1713585573000,DOGEUSDT,SELL,0.15563,-0.01027158,USDT,51.3579,USDT,0.231,USDT,DOGE,330.0,LONG,True
177,1713583921000,DOGEUSDT,BUY,0.15493,-0.01022537,USDT,51.1269,USDT,0.0,USDT,DOGE,330.0,LONG,False
178,1713583399000,DOGEUSDT,SELL,0.15564,-0.01027224,USDT,51.3612,USDT,0.231,USDT,DOGE,330.0,LONG,True
179,1713582160000,DOGEUSDT,BUY,0.15494,-0.01022604,USDT,51.1302,USDT,0.0,USDT,DOGE,330.0,LONG,False
180,1713580543000,DOGEUSDT,SELL,0.15543,-0.01025837,USDT,51.2919,USDT,0.231,USDT,DOGE,330.0,LONG,True
181,1713580257000,DOGEUSDT,BUY,0.15473,-0.01021218,USDT,51.0609,USDT,0.0,USDT,DOGE,330.0,LONG,False
182,1713579871000,DOGEUSDT,SELL,0.15543,-0.01025837,USDT,51.2919,USDT,0.231,USDT,DOGE,330.0,LONG,True
183,1713579446000,DOGEUSDT,BUY,0.15473,-0.01021218,USDT,51.0609,USDT,0.0,USDT,DOGE,330.0,LONG,False
184,1713577221000,DOGEUSDT,SELL,0.15544,-0.01025904,USDT,51.2952,USDT,0.231,USDT,DOGE,330.0,LONG,True
185,1713577204000,ATOMUSDT,SELL,8.23,-0.00218918,USDT,10.9459,USDT,0.07607823,USDT,ATOM,1.33,LONG,True
186,1713574140000,DOGEUSDT,BUY,0.15474,-0.01021284,USDT,51.0642,USDT,0.0,USDT,DOGE,330.0,LONG,False
187,1713572504000,DOGEUSDT,SELL,0.15494,-0.01025702,USDT,51.28514,USDT,0.22839,USDT,DOGE,331.0,LONG,True
188,1713572373000,DOGEUSDT,BUY,0.15425,-0.01021134,USDT,51.05675,USDT,0.0,USDT,DOGE,331.0,LONG,False
189,1713569895000,DOGEUSDT,SELL,0.15386,-0.01024707,USDT,51.23538,USDT,0.22977,USDT,DOGE,333.0,LONG,True
190,1713568226000,DOGEUSDT,BUY,0.15317,-0.01020112,USDT,51.00561,USDT,0.0,USDT,DOGE,333.0,LONG,False
191,1713568212000,DOGEUSDT,SELL,0.15325,-0.00027585,USDT,1.37925,USDT,0.00621,USDT,DOGE,9.0,LONG,True
192,1713568212000,DOGEUSDT,SELL,0.15325,-0.00113405,USDT,5.67025,USDT,0.02553,USDT,DOGE,37.0,LONG,True
193,1713568212000,DOGEUSDT,SELL,0.15325,-0.00885785,USDT,44.28925,USDT,0.19941,USDT,DOGE,289.0,LONG,True
194,1713568107000,DOGEUSDT,BUY,0.15256,-0.01022152,USDT,51.1076,USDT,0.0,USDT,DOGE,335.0,LONG,False
195,1713568097000,DOGEUSDT,SELL,0.15231,-0.03612793,USDT,180.63966,USDT,0.81246999,USDT,DOGE,1186.0,LONG,True
196,1713567994000,DOGEUSDT,BUY,0.15069,-0.02576799,USDT,128.83995,USDT,0.0,USDT,DOGE,855.0,LONG,False
197,1713567721000,ATOMUSDT,BUY,8.121,-0.00362196,USDT,18.10983,USDT,0.0,USDT,ATOM,2.23,LONG,False
198,1713567693000,DOGEUSDT,BUY,0.15404,-0.01019744,USDT,50.98724,USDT,0.0,USDT,DOGE,331.0,LONG,False
199,1713561799000,DOGEUSDT,SELL,0.15357,-0.01025847,USDT,51.29238,USDT,0.23046,USDT,DOGE,334.0,LONG,True
200,1713558868000,DOGEUSDT,BUY,0.15288,-0.01021238,USDT,51.06192,USDT,0.0,USDT,DOGE,334.0,LONG,False
